,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct 
26053,MECKLENBURG,11/7/23,42,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,14,7,0,0,21,Y
26089,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,65,27,0,0,92,Y
26090,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,16,10,0,0,26,Y
26091,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,12,12,0,0,24,Y
26092,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,48,13,0,0,61,Y
26093,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,34,27,0,0,61,Y
26094,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,28,3,0,0,31,Y
26095,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,89,75,0,0,164,Y
26096,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,51,44,0,0,95,Y
26097,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,46,15,0,0,61,Y
26098,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,49,54,0,0,103,Y
26099,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,55,22,0,0,77,Y
26100,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,9,3,0,0,12,Y
26102,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,71,44,0,0,115,Y
26104,MECKLENBURG,11/7/23,43,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,30,7,0,0,37,Y
26140,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,45,11,0,0,56,Y
26141,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,39,8,0,0,47,Y
26142,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,36,10,0,0,46,Y
26143,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,50,11,0,0,61,Y
26144,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,44,15,0,0,59,Y
26145,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,22,5,0,0,27,Y
26146,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,151,70,0,0,221,Y
26147,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,204,70,0,0,274,Y
26148,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,47,6,0,0,53,Y
26149,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,149,59,0,0,208,Y
26150,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,27,4,0,0,31,Y
26151,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,9,5,0,0,14,Y
26153,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,92,34,0,0,126,Y
26155,MECKLENBURG,11/7/23,44,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,23,9,0,0,32,Y
26189,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,46,11,0,0,57,Y
26190,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,41,11,0,0,52,Y
26191,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,31,7,0,0,38,Y
26192,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,36,8,0,0,44,Y
26193,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,44,8,0,0,52,Y
26194,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,21,6,0,0,27,Y
26195,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,89,20,0,0,109,Y
26196,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,98,18,0,0,116,Y
26197,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,39,11,0,0,50,Y
26198,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,74,12,0,0,86,Y
26199,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,22,8,0,0,30,Y
26200,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,9,4,0,0,13,Y
26202,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,53,19,0,0,72,Y
26204,MECKLENBURG,11/7/23,45,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,10,8,0,0,18,Y
26223,MECKLENBURG,11/7/23,108,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,52,32,0,0,84,Y
26224,MECKLENBURG,11/7/23,108,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,33,14,0,0,47,Y
26225,MECKLENBURG,11/7/23,108,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,11,3,0,0,14,Y
26227,MECKLENBURG,11/7/23,108,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,49,26,0,0,75,Y
26229,MECKLENBURG,11/7/23,108,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,15,11,0,0,26,Y
26265,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,81,8,0,0,89,Y
26266,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,61,5,0,0,66,Y
26267,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,56,6,0,0,62,Y
26268,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,75,8,0,0,83,Y
26269,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,61,12,0,0,73,Y
26270,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,34,3,0,0,37,Y
26271,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,199,60,0,0,259,Y
26272,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,214,56,0,0,270,Y
26273,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,54,3,0,0,57,Y
26274,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,165,43,0,0,208,Y
26275,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,30,5,0,0,35,Y
26276,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,30,4,0,0,34,Y
26278,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,145,37,0,0,182,Y
26280,MECKLENBURG,11/7/23,109,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,24,4,0,0,28,Y
26315,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,86,25,0,0,111,Y
26316,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,113,37,0,0,150,Y
26317,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,48,10,0,0,58,Y
26318,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,91,20,0,0,111,Y
26319,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,43,14,0,0,57,Y
26320,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,18,4,0,0,22,Y
26321,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,97,41,0,0,138,Y
26322,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,115,51,0,0,166,Y
26323,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,70,17,0,0,87,Y
26324,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,87,35,0,0,122,Y
26325,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,21,7,0,0,28,Y
26326,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,26,8,0,0,34,Y
26328,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,55,22,0,0,77,Y
26330,MECKLENBURG,11/7/23,110,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,8,3,0,0,11,Y
26365,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,117,46,0,0,163,Y
26366,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,99,100,0,0,199,Y
26367,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,61,42,0,0,103,Y
26368,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,145,88,0,0,233,Y
26369,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,62,34,0,0,96,Y
26370,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,11,14,0,0,25,Y
26371,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,150,112,0,0,262,Y
26372,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,166,124,0,0,290,Y
26373,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,104,58,0,0,162,Y
26374,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,117,105,0,0,222,Y
26375,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,27,11,0,0,38,Y
26376,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,19,0,0,39,Y
26378,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,104,64,0,0,168,Y
26380,MECKLENBURG,11/7/23,111,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,14,10,0,0,24,Y
26415,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,76,22,0,0,98,Y
26416,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,110,43,0,0,153,Y
26417,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,45,11,0,0,56,Y
26418,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,103,24,0,0,127,Y
26419,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,27,17,0,0,44,Y
26420,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,14,7,0,0,21,Y
26421,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,87,37,0,0,124,Y
26422,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,125,33,0,0,158,Y
26423,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,71,13,0,0,84,Y
26424,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,70,29,0,0,99,Y
26425,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,13,5,0,0,18,Y
26426,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,6,0,0,26,Y
26428,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,68,19,0,0,87,Y
26430,MECKLENBURG,11/7/23,112,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,13,5,0,0,18,Y
26465,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,125,20,0,0,145,Y
26466,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,168,38,0,0,206,Y
26467,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,77,19,0,0,96,Y
26468,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,138,28,0,0,166,Y
26469,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,58,14,0,0,72,Y
26470,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,26,6,0,0,32,Y
26471,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,139,68,0,0,207,Y
26472,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,155,75,0,0,230,Y
26473,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,123,18,0,0,141,Y
26474,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,135,64,0,0,199,Y
26475,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,46,8,0,0,54,Y
26476,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,36,8,0,0,44,Y
26478,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,92,39,0,0,131,Y
26480,MECKLENBURG,11/7/23,113,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,27,5,0,0,32,Y
26515,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,138,58,0,0,196,Y
26516,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,197,74,0,0,271,Y
26517,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,103,39,0,0,142,Y
26518,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,149,66,0,0,215,Y
26519,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,64,30,0,0,94,Y
26520,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,19,7,0,0,26,Y
26521,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,130,86,0,0,216,Y
26522,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,210,105,0,0,315,Y
26523,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,131,56,0,0,187,Y
26524,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,125,78,0,0,203,Y
26525,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,35,16,0,0,51,Y
26526,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,35,14,0,0,49,Y
26528,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,87,57,0,0,144,Y
26530,MECKLENBURG,11/7/23,114,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,27,13,0,0,40,Y
26564,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,34,6,0,0,40,Y
26565,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,24,9,0,0,33,Y
26566,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,15,1,0,0,16,Y
26567,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,33,5,0,0,38,Y
26568,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,13,6,0,0,19,Y
26569,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,19,2,0,0,21,Y
26570,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,49,24,0,0,73,Y
26571,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,26,9,0,0,35,Y
26572,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,35,7,0,0,42,Y
26573,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,33,14,0,0,47,Y
26574,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,29,4,0,0,33,Y
26575,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,18,1,0,0,19,Y
26577,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,42,19,0,0,61,Y
26579,MECKLENBURG,11/7/23,115,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,13,6,0,0,19,Y
