,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
21659,MECKLENBURG,11/7/23,229,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,376,201,0,0,577,Y
21693,MECKLENBURG,11/7/23,230,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,575,251,0,0,826,Y
21695,MECKLENBURG,11/7/23,230,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,579,238,0,0,817,Y
21701,MECKLENBURG,11/7/23,230,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,559,244,0,0,803,Y
21707,MECKLENBURG,11/7/23,230,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,159,46,0,0,205,Y
21709,MECKLENBURG,11/7/23,230,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,598,263,0,0,861,Y
21770,MECKLENBURG,11/7/23,232,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,329,230,0,0,559,Y
21772,MECKLENBURG,11/7/23,232,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,335,207,0,0,542,Y
21778,MECKLENBURG,11/7/23,232,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,308,217,0,0,525,Y
21784,MECKLENBURG,11/7/23,232,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,304,98,0,0,402,Y
21786,MECKLENBURG,11/7/23,232,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,364,230,0,0,594,Y
25780,MECKLENBURG,11/7/23,37,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,110,36,0,0,146,Y
25782,MECKLENBURG,11/7/23,37,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,217,78,0,0,295,Y
25817,MECKLENBURG,11/7/23,38,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,185,58,0,0,243,Y
25819,MECKLENBURG,11/7/23,38,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,169,52,0,0,221,Y
25825,MECKLENBURG,11/7/23,38,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,162,56,0,0,218,Y
25831,MECKLENBURG,11/7/23,38,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,75,7,0,0,82,Y
25833,MECKLENBURG,11/7/23,38,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,181,59,0,0,240,Y
25868,MECKLENBURG,11/7/23,39,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,98,98,0,0,196,Y
25870,MECKLENBURG,11/7/23,39,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,103,99,0,0,202,Y
25876,MECKLENBURG,11/7/23,39,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,101,103,0,0,204,Y
25882,MECKLENBURG,11/7/23,39,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,12,10,0,0,22,Y
25884,MECKLENBURG,11/7/23,39,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,100,100,0,0,200,Y
25918,MECKLENBURG,11/7/23,40,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,123,63,0,0,186,Y
25920,MECKLENBURG,11/7/23,40,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,124,67,0,0,191,Y
25926,MECKLENBURG,11/7/23,40,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,129,61,0,0,190,Y
25932,MECKLENBURG,11/7/23,40,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,23,6,0,0,29,Y
25934,MECKLENBURG,11/7/23,40,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,118,64,0,0,182,Y
25967,MECKLENBURG,11/7/23,41,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,134,64,0,0,198,Y
25969,MECKLENBURG,11/7/23,41,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,132,53,0,0,185,Y
25975,MECKLENBURG,11/7/23,41,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,134,65,0,0,199,Y
25981,MECKLENBURG,11/7/23,41,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,23,11,0,0,34,Y
25983,MECKLENBURG,11/7/23,41,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,128,62,0,0,190,Y
26016,MECKLENBURG,11/7/23,42,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,198,144,0,0,342,Y
26018,MECKLENBURG,11/7/23,42,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,203,143,0,0,346,Y
26024,MECKLENBURG,11/7/23,42,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,197,144,0,0,341,Y
26030,MECKLENBURG,11/7/23,42,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,22,22,0,0,44,Y
26032,MECKLENBURG,11/7/23,42,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,203,143,0,0,346,Y
26067,MECKLENBURG,11/7/23,43,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,188,115,0,0,303,Y
26069,MECKLENBURG,11/7/23,43,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,180,109,0,0,289,Y
26075,MECKLENBURG,11/7/23,43,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,184,109,0,0,293,Y
26081,MECKLENBURG,11/7/23,43,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,33,17,0,0,50,Y
26083,MECKLENBURG,11/7/23,43,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,194,114,0,0,308,Y
26118,MECKLENBURG,11/7/23,44,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,292,100,0,0,392,Y
26120,MECKLENBURG,11/7/23,44,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,271,92,0,0,363,Y
26126,MECKLENBURG,11/7/23,44,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,270,90,0,0,360,Y
26132,MECKLENBURG,11/7/23,44,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,81,24,0,0,105,Y
26134,MECKLENBURG,11/7/23,44,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,286,97,0,0,383,Y
26169,MECKLENBURG,11/7/23,45,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,186,48,0,0,234,Y
26171,MECKLENBURG,11/7/23,45,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,169,52,0,0,221,Y
26177,MECKLENBURG,11/7/23,45,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,167,49,0,0,216,Y
26183,MECKLENBURG,11/7/23,45,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,70,9,0,0,79,Y
26185,MECKLENBURG,11/7/23,45,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,191,49,0,0,240,Y
26218,MECKLENBURG,11/7/23,46,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,250,79,0,0,329,Y
26220,MECKLENBURG,11/7/23,46,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,230,73,0,0,303,Y
26243,MECKLENBURG,11/7/23,109,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,401,86,0,0,487,Y
26245,MECKLENBURG,11/7/23,109,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,351,80,0,0,431,Y
26251,MECKLENBURG,11/7/23,109,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,360,83,0,0,443,Y
26257,MECKLENBURG,11/7/23,109,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,124,11,0,0,135,Y
26259,MECKLENBURG,11/7/23,109,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,397,82,0,0,479,Y
26294,MECKLENBURG,11/7/23,110,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,209,78,0,0,287,Y
26296,MECKLENBURG,11/7/23,110,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,190,73,0,0,263,Y
26302,MECKLENBURG,11/7/23,110,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,169,69,0,0,238,Y
26308,MECKLENBURG,11/7/23,110,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,150,35,0,0,185,Y
26310,MECKLENBURG,11/7/23,110,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,206,77,0,0,283,Y
26344,MECKLENBURG,11/7/23,111,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,298,210,0,0,508,Y
26346,MECKLENBURG,11/7/23,111,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,271,196,0,0,467,Y
26352,MECKLENBURG,11/7/23,111,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,243,183,0,0,426,Y
26358,MECKLENBURG,11/7/23,111,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,185,100,0,0,285,Y
26360,MECKLENBURG,11/7/23,111,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,299,206,0,0,505,Y
26394,MECKLENBURG,11/7/23,112,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,189,70,0,0,259,Y
26396,MECKLENBURG,11/7/23,112,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,188,67,0,0,255,Y
26402,MECKLENBURG,11/7/23,112,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,165,62,0,0,227,Y
26408,MECKLENBURG,11/7/23,112,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,139,40,0,0,179,Y
26410,MECKLENBURG,11/7/23,112,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,191,71,0,0,262,Y
26444,MECKLENBURG,11/7/23,113,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,287,119,0,0,406,Y
26446,MECKLENBURG,11/7/23,113,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,294,117,0,0,411,Y
26452,MECKLENBURG,11/7/23,113,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,269,116,0,0,385,Y
26458,MECKLENBURG,11/7/23,113,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,241,39,0,0,280,Y
26460,MECKLENBURG,11/7/23,113,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,315,120,0,0,435,Y
26494,MECKLENBURG,11/7/23,114,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,327,178,0,0,505,Y
26496,MECKLENBURG,11/7/23,114,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,314,162,0,0,476,Y
26502,MECKLENBURG,11/7/23,114,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,292,153,0,0,445,Y
26508,MECKLENBURG,11/7/23,114,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,243,89,0,0,332,Y
26510,MECKLENBURG,11/7/23,114,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,327,177,0,0,504,Y
26544,MECKLENBURG,11/7/23,115,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,111,32,0,0,143,Y
26546,MECKLENBURG,11/7/23,115,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,108,35,0,0,143,Y
26552,MECKLENBURG,11/7/23,115,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,112,31,0,0,143,Y
26558,MECKLENBURG,11/7/23,115,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,40,10,0,0,50,Y
26560,MECKLENBURG,11/7/23,115,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,110,34,0,0,144,Y
26593,MECKLENBURG,11/7/23,116,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,126,55,0,0,181,Y
26595,MECKLENBURG,11/7/23,116,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,129,53,0,0,182,Y
26601,MECKLENBURG,11/7/23,116,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,124,54,0,0,178,Y
26607,MECKLENBURG,11/7/23,116,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,38,3,0,0,41,Y
26609,MECKLENBURG,11/7/23,116,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,125,55,0,0,180,Y
26642,MECKLENBURG,11/7/23,117,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,128,73,0,0,201,Y
26644,MECKLENBURG,11/7/23,117,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,122,73,0,0,195,Y
26650,MECKLENBURG,11/7/23,117,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,115,73,0,0,188,Y
26656,MECKLENBURG,11/7/23,117,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,50,15,0,0,65,Y
26658,MECKLENBURG,11/7/23,117,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,133,76,0,0,209,Y
26810,MECKLENBURG,11/7/23,237,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,212,129,0,0,341,Y
26812,MECKLENBURG,11/7/23,237,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,220,127,0,0,347,Y
26818,MECKLENBURG,11/7/23,237,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,211,125,0,0,336,Y
26824,MECKLENBURG,11/7/23,237,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,68,17,0,0,85,Y
26826,MECKLENBURG,11/7/23,237,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,220,124,0,0,344,Y
26859,MECKLENBURG,11/7/23,238.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,333,117,0,0,450,Y
26861,MECKLENBURG,11/7/23,238.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,322,115,0,0,437,Y
26867,MECKLENBURG,11/7/23,238.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,327,109,0,0,436,Y
26873,MECKLENBURG,11/7/23,238.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,78,23,0,0,101,Y
26875,MECKLENBURG,11/7/23,238.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,338,118,0,0,456,Y
26908,MECKLENBURG,11/7/23,239,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,327,150,0,0,477,Y
26910,MECKLENBURG,11/7/23,239,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,310,145,0,0,455,Y
26916,MECKLENBURG,11/7/23,239,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,313,152,0,0,465,Y
26922,MECKLENBURG,11/7/23,239,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,71,12,0,0,83,Y
26924,MECKLENBURG,11/7/23,239,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,322,153,0,0,475,Y
27072,MECKLENBURG,11/7/23,243,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,328,214,0,0,542,Y
27074,MECKLENBURG,11/7/23,243,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,338,205,0,0,543,Y
27080,MECKLENBURG,11/7/23,243,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,328,199,0,0,527,Y
27086,MECKLENBURG,11/7/23,243,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,146,40,0,0,186,Y
27088,MECKLENBURG,11/7/23,243,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,344,217,0,0,561,Y
30167,MECKLENBURG,11/7/23,46,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,227,81,0,0,308,Y
30173,MECKLENBURG,11/7/23,46,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,80,12,0,0,92,Y
30175,MECKLENBURG,11/7/23,46,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,249,83,0,0,332,Y
30210,MECKLENBURG,11/7/23,47,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,323,182,0,0,505,Y
30212,MECKLENBURG,11/7/23,47,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,305,164,0,0,469,Y
30218,MECKLENBURG,11/7/23,47,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,276,160,0,0,436,Y
30224,MECKLENBURG,11/7/23,47,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,185,79,0,0,264,Y
30226,MECKLENBURG,11/7/23,47,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,319,180,0,0,499,Y
30260,MECKLENBURG,11/7/23,48,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,215,119,0,0,334,Y
30262,MECKLENBURG,11/7/23,48,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,214,104,0,0,318,Y
30268,MECKLENBURG,11/7/23,48,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,181,97,0,0,278,Y
30274,MECKLENBURG,11/7/23,48,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,188,77,0,0,265,Y
30276,MECKLENBURG,11/7/23,48,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,219,115,0,0,334,Y
30310,MECKLENBURG,11/7/23,49,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,298,173,0,0,471,Y
30312,MECKLENBURG,11/7/23,49,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,277,160,0,0,437,Y
30318,MECKLENBURG,11/7/23,49,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,248,154,0,0,402,Y
30324,MECKLENBURG,11/7/23,49,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,156,55,0,0,211,Y
30326,MECKLENBURG,11/7/23,49,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,288,172,0,0,460,Y
30360,MECKLENBURG,11/7/23,50,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,207,125,0,0,332,Y
30362,MECKLENBURG,11/7/23,50,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,186,110,0,0,296,Y
30368,MECKLENBURG,11/7/23,50,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,190,115,0,0,305,Y
30374,MECKLENBURG,11/7/23,50,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,102,51,0,0,153,Y
30376,MECKLENBURG,11/7/23,50,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,211,128,0,0,339,Y
30410,MECKLENBURG,11/7/23,51,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,311,112,0,0,423,Y
30412,MECKLENBURG,11/7/23,51,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,294,105,0,0,399,Y
30418,MECKLENBURG,11/7/23,51,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,295,97,0,0,392,Y
30424,MECKLENBURG,11/7/23,51,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,139,25,0,0,164,Y
30426,MECKLENBURG,11/7/23,51,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,321,112,0,0,433,Y
30461,MECKLENBURG,11/7/23,52,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,199,142,0,0,341,Y
30463,MECKLENBURG,11/7/23,52,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,203,149,0,0,352,Y
30469,MECKLENBURG,11/7/23,52,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,198,138,0,0,336,Y
30475,MECKLENBURG,11/7/23,52,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,34,17,0,0,51,Y
30477,MECKLENBURG,11/7/23,52,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,208,143,0,0,351,Y
30511,MECKLENBURG,11/7/23,53,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,195,76,0,0,271,Y
30513,MECKLENBURG,11/7/23,53,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,196,77,0,0,273,Y
30519,MECKLENBURG,11/7/23,53,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,200,80,0,0,280,Y
30525,MECKLENBURG,11/7/23,53,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,29,7,0,0,36,Y
30527,MECKLENBURG,11/7/23,53,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,191,75,0,0,266,Y
30561,MECKLENBURG,11/7/23,54,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,298,131,0,0,429,Y
30563,MECKLENBURG,11/7/23,54,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,285,132,0,0,417,Y
30569,MECKLENBURG,11/7/23,54,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,287,135,0,0,422,Y
