"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US370939701072","Block Group 2; Census Tract 9701.07; Hoke County; North Carolina","1072","194","34","50","0","14","71","89","42","65","88","68","76","108","26","47","63","59","22","37","88","72","62","70","280","129","51","60","17","18","135","103","17","30",
"1500000US370939701073","Block Group 3; Census Tract 9701.07; Hoke County; North Carolina","396","125","34","54","0","14","0","14","21","38","0","14","0","14","0","14","0","14","44","52","0","14","102","81","47","51","0","14","104","92","44","59","0","14",
"1500000US370939701074","Block Group 4; Census Tract 9701.07; Hoke County; North Carolina","265","111","26","31","0","14","0","14","39","61","0","14","0","14","0","14","16","25","0","14","0","14","53","65","93","73","38","53","0","14","0","14","0","14",
"1500000US370939701081","Block Group 1; Census Tract 9701.08; Hoke County; North Carolina","995","174","5","10","13","21","38","39","6","10","44","45","42","56","40","47","39","32","36","49","140","121","209","102","116","67","101","64","44","49","122","88","0","14",
"1500000US370939701082","Block Group 2; Census Tract 9701.08; Hoke County; North Carolina","381","85","8","13","0","14","16","22","30","36","28","29","0","14","13","16","27","29","35","40","32","28","5","9","58","40","25","25","0","14","86","63","18","28",
"1500000US370939701083","Block Group 3; Census Tract 9701.08; Hoke County; North Carolina","616","127","25","30","29","35","0","14","34","34","5","10","0","14","31","41","35","43","54","49","50","39","97","63","62","58","25","30","60","49","54","58","55","55",
"1500000US370939701091","Block Group 1; Census Tract 9701.09; Hoke County; North Carolina","653","101","86","57","34","38","15","25","26","27","0","14","16","24","12","20","34","39","0","14","57","46","148","92","93","62","48","45","33","37","38","46","13","21",
"1500000US370939701092","Block Group 2; Census Tract 9701.09; Hoke County; North Carolina","585","123","0","14","10","18","35","41","27","30","0","14","16","26","31","32","0","14","26","31","115","102","93","69","93","71","56","50","34","34","34","37","15","23",
"1500000US370939702011","Block Group 1; Census Tract 9702.01; Hoke County; North Carolina","273","94","10","17","0","14","23","28","60","71","24","26","0","14","9","13","10","15","0","14","24","26","18","18","28","21","8","13","0","14","0","14","59","54",
"1500000US370939702012","Block Group 2; Census Tract 9702.01; Hoke County; North Carolina","394","104","35","32","69","79","0","14","15","17","6","10","15","19","24","30","37","42","0","14","0","14","25","20","30","29","45","36","20","25","31","35","42","41",
"1500000US370939702013","Block Group 3; Census Tract 9702.01; Hoke County; North Carolina","411","91","57","45","15","22","14","19","23","23","0","14","17","20","31","27","10","16","13","19","60","46","35","27","63","55","31","29","14","19","28","28","0","14",
"1500000US370939702014","Block Group 4; Census Tract 9702.01; Hoke County; North Carolina","546","93","111","44","20","24","0","14","28","27","26","24","19","21","35","37","5","10","7","11","33","25","65","48","81","54","48","37","0","14","25","30","43","32",
"1500000US370939702021","Block Group 1; Census Tract 9702.02; Hoke County; North Carolina","788","104","99","51","85","52","15","21","11","17","40","37","55","36","12","18","22","25","12","19","87","50","131","69","64","45","23","32","9","16","86","63","37","34",
"1500000US370939702022","Block Group 2; Census Tract 9702.02; Hoke County; North Carolina","567","100","91","41","56","40","30","28","56","43","52","55","24","22","21","33","8","13","23","23","65","44","45","34","60","45","8","13","11","14","17","19","0","14",
"1500000US370939703001","Block Group 1; Census Tract 9703; Hoke County; North Carolina","369","109","92","65","48","40","15","27","58","50","15","23","94","92","0","14","0","14","5","10","12","21","30","35","0","14","0","14","0","14","0","14","0","14",
"1500000US370939703002","Block Group 2; Census Tract 9703; Hoke County; North Carolina","358","78","46","35","61","50","0","14","0","14","24","30","13","20","32","39","33","28","0","14","18","31","68","48","52","43","0","14","0","14","11","18","0","14",
"1500000US370939703003","Block Group 3; Census Tract 9703; Hoke County; North Carolina","268","94","42","47","53","75","13","20","0","14","0","14","0","14","6","11","5","9","0","14","37","37","53","37","11","18","0","14","21","24","27","29","0","14",
"1500000US370939703004","Block Group 4; Census Tract 9703; Hoke County; North Carolina","640","124","94","58","142","70","44","37","23","26","34","32","88","102","0","14","19","22","27","32","23","26","24","28","68","49","0","14","8","13","34","25","12","19",
"1500000US370939703005","Block Group 5; Census Tract 9703; Hoke County; North Carolina","279","83","3","5","0","14","18","27","6","12","22","24","45","38","24","24","39","36","15","25","19","32","11","17","39","35","18","27","11","16","9","14","0","14",
"1500000US370939704011","Block Group 1; Census Tract 9704.01; Hoke County; North Carolina","708","120","41","31","36","31","36","27","3","7","46","35","46","49","82","92","50","34","35","30","62","34","21","21","115","53","49","30","49","25","20","23","17","23",
"1500000US370939704012","Block Group 2; Census Tract 9704.01; Hoke County; North Carolina","725","143","118","73","54","38","27","30","41","26","13","17","60","59","49","37","44","41","42","30","4","7","110","84","47","26","34","30","17","25","0","14","65","70",
"1500000US370939704021","Block Group 1; Census Tract 9704.02; Hoke County; North Carolina","277","69","55","37","61","50","25","23","9","14","18","20","33","31","7","14","0","14","0","14","24","26","17","16","20","20","8","13","0","14","0","14","0","14",
"1500000US370939704022","Block Group 2; Census Tract 9704.02; Hoke County; North Carolina","410","84","47","39","54","37","44","31","27","23","4","8","0","14","22","25","18","20","11","15","98","62","8","10","5","8","66","40","6","12","0","14","0","14",
"1500000US370939704023","Block Group 3; Census Tract 9704.02; Hoke County; North Carolina","256","57","20","21","9","16","14","24","16","18","0","14","29","29","13","12","9","16","17","26","25","24","17","20","32","32","21","20","21","24","5","8","8","12",
"1500000US370939801001","Block Group 1; Census Tract 9801; Hoke County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370959201011","Block Group 1; Census Tract 9201.01; Hyde County; North Carolina","515","155","87","112","0","14","0","14","57","50","113","109","0","14","33","38","0","14","11","21","75","74","72","90","59","74","0","14","8","14","0","14","0","14",
"1500000US370959201012","Block Group 2; Census Tract 9201.01; Hyde County; North Carolina","276","128","102","114","0","14","12","23","9","18","0","14","29","37","24","38","15","27","0","14","19","23","26","41","8","13","0","14","0","14","32","49","0","14",
"1500000US370959201013","Block Group 3; Census Tract 9201.01; Hyde County; North Carolina","358","151","39","44","15","25","0","14","46","59","0","14","0","14","44","68","17","31","0","14","0","14","67","85","130","95","0","14","0","14","0","14","0","14",
"1500000US370959201021","Block Group 1; Census Tract 9201.02; Hyde County; North Carolina","350","126","12","19","0","14","0","14","8","14","25","39","61","60","0","14","24","39","30","41","75","94","71","75","28","28","16","28","0","14","0","14","0","14",
"1500000US370959201022","Block Group 2; Census Tract 9201.02; Hyde County; North Carolina","244","127","0","14","0","14","88","83","28","47","22","32","0","14","6","9","10","20","0","14","35","38","0","14","41","50","0","14","8","14","6","13","0","14",
"1500000US370959201023","Block Group 3; Census Tract 9201.02; Hyde County; North Carolina","259","144","39","56","3","6","17","30","28","55","0","14","0","14","13","21","0","14","16","27","0","14","58","87","17","29","51","45","12","18","0","14","5","10",
"1500000US370959901000","Block Group 0; Census Tract 9901; Hyde County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370959902000","Block Group 0; Census Tract 9902; Hyde County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370970601001","Block Group 1; Census Tract 601; Iredell County; North Carolina","322","108","34","51","0","14","14","23","25","27","0","14","30","37","13","23","42","45","0","14","8","15","50","74","11","17","45","63","37","40","13","24","0","14",
"1500000US370970601002","Block Group 2; Census Tract 601; Iredell County; North Carolina","303","115","21","35","0","14","31","31","101","107","0","14","0","14","7","13","25","30","0","14","0","14","31","35","78","78","0","14","9","15","0","14","0","14",
"1500000US370970601003","Block Group 3; Census Tract 601; Iredell County; North Carolina","1244","258","20","24","42","50","12","21","171","151","13","23","43","41","117","141","57","64","38","35","81","71","39","29","146","117","92","96","282","171","44","40","47","34",
"1500000US370970601004","Block Group 4; Census Tract 601; Iredell County; North Carolina","710","264","159","181","0","14","44","68","27","45","49","79","0","14","79","90","7","12","24","42","0","14","138","103","60","49","72","73","12","20","39","64","0","14",
"1500000US370970602001","Block Group 1; Census Tract 602; Iredell County; North Carolina","439","126","11","16","5","8","25","34","29","26","61","69","6","9","43","44","22","22","31","35","48","48","60","51","83","100","7","12","0","14","8","11","0","14",
"1500000US370970602002","Block Group 2; Census Tract 602; Iredell County; North Carolina","418","105","56","37","47","30","30","35","19","23","39","38","23","21","4","7","12","13","31","37","14","17","59","44","22","22","0","14","35","44","27","39","0","14",
"1500000US370970603001","Block Group 1; Census Tract 603; Iredell County; North Carolina","212","82","66","54","24","31","32","32","0","14","4","6","1","2","27","26","0","14","0","14","24","22","0","14","28","33","1","8","0","14","5","10","0","14",
"1500000US370970603002","Block Group 2; Census Tract 603; Iredell County; North Carolina","368","137","0","14","10","12","0","14","17","24","8","10","15","17","125","101","69","76","6","12","4","9","0","14","36","43","29","41","30","47","9","15","10","16",
"1500000US370970603003","Block Group 3; Census Tract 603; Iredell County; North Carolina","379","113","43","38","26","23","32","31","3","6","18","19","40","41","22","26","15","24","0","14","53","40","63","57","35","39","5","10","6","9","18","26","0","14",
"1500000US370970604001","Block Group 1; Census Tract 604; Iredell County; North Carolina","543","126","0","14","0","14","12","18","13","20","25","28","43","46","10","16","0","14","32","22","65","53","107","65","90","75","77","49","37","56","0","14","32","50",
"1500000US370970604002","Block Group 2; Census Tract 604; Iredell County; North Carolina","371","115","112","75","50","60","12","19","13","21","60","48","11","17","0","14","26","40","10","17","11","17","21","25","45","51","0","14","0","14","0","14","0","14",
"1500000US370970604003","Block Group 3; Census Tract 604; Iredell County; North Carolina","408","129","35","46","28","32","0","14","13","22","6","12","84","78","28","44","35","54","41","42","16","26","50","49","15","23","45","53","0","14","12","19","0","14",
"1500000US370970604004","Block Group 4; Census Tract 604; Iredell County; North Carolina","337","130","0","14","22","26","0","14","58","53","42","49","49","61","0","14","9","18","37","48","26","31","20","31","45","63","17","27","0","14","0","14","12","19",
"1500000US370970605001","Block Group 1; Census Tract 605; Iredell County; North Carolina","725","189","17","20","36","47","33","42","17","20","40","47","28","34","49","46","14","14","9","15","62","58","50","49","213","173","54","59","7","11","82","44","14","13",
"1500000US370970605002","Block Group 2; Census Tract 605; Iredell County; North Carolina","390","113","0","14","0","14","28","41","7","12","52","74","17","21","34","41","0","14","58","61","0","14","48","50","94","51","30","49","8","13","11","14","3","9",
"1500000US370970605003","Block Group 3; Census Tract 605; Iredell County; North Carolina","609","167","12","20","35","32","10","17","0","14","55","61","31","46","39","26","116","81","48","40","11","16","145","136","50","33","26","26","17","19","14","17","0","14",
"1500000US370970606011","Block Group 1; Census Tract 606.01; Iredell County; North Carolina","930","229","0","14","9","16","20","32","149","112","219","155","139","112","38","59","14","22","28","43","85","74","132","104","28","33","20","35","49","44","0","14","0","14",
"1500000US370970606012","Block Group 2; Census Tract 606.01; Iredell County; North Carolina","756","250","0","14","0","14","123","126","80","88","0","14","187","147","51","48","0","14","0","14","76","88","107","91","132","152","0","14","0","14","0","14","0","14",
"1500000US370970606013","Block Group 3; Census Tract 606.01; Iredell County; North Carolina","751","230","0","14","51","41","18","28","18","30","76","112","33","54","50","37","0","14","18","30","0","14","39","39","70","51","216","126","86","93","14","23","62","78",
"1500000US370970606021","Block Group 1; Census Tract 606.02; Iredell County; North Carolina","315","60","5","9","12","12","4","6","0","14","28","29","27","25","3","5","0","14","0","14","44","42","46","29","84","38","20","22","11","11","5","7","26","28",
