,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
603614,MECKLENBURG,11/07/2023,voter,119,DEM,W,UN,F,Age Over 66,12,11/27/2023
603629,MECKLENBURG,11/07/2023,voter,233,UNA,B,UN,F,Age Over 66,1,11/27/2023
603640,MECKLENBURG,11/07/2023,voter,089,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
603657,MECKLENBURG,11/07/2023,voter,125,REP,O,HL,F,Age 18 - 25,1,11/27/2023
603665,MECKLENBURG,11/07/2023,voter,081,REP,M,HL,F,Age 26 - 40,1,11/27/2023
603672,MECKLENBURG,11/07/2023,voter,145,REP,U,UN,U,Age 41 - 65,26,11/27/2023
603715,MECKLENBURG,11/07/2023,voter,108,UNA,B,NL,M,Age 18 - 25,24,11/27/2023
603724,MECKLENBURG,11/07/2023,voter,133,DEM,A,NL,M,Age 26 - 40,1,11/27/2023
603727,MECKLENBURG,11/07/2023,voter,056,UNA,W,NL,F,Age 41 - 65,8,11/27/2023
603737,MECKLENBURG,11/07/2023,voter,149,UNA,O,NL,F,Age 18 - 25,2,11/27/2023
603738,MECKLENBURG,11/07/2023,voter,029,REP,W,UN,U,Age 41 - 65,1,11/27/2023
603754,MECKLENBURG,11/07/2023,voter,086,REP,W,UN,M,Age Over 66,6,11/27/2023
603766,MECKLENBURG,11/07/2023,voter,061,UNA,B,UN,F,Age 41 - 65,7,11/27/2023
603806,MECKLENBURG,11/07/2023,voter,237,DEM,B,NL,U,Age Over 66,2,11/27/2023
603816,MECKLENBURG,11/07/2023,voter,200,REP,B,NL,U,Age 26 - 40,1,11/27/2023
603865,MECKLENBURG,11/07/2023,voter,045,DEM,W,UN,U,Age Over 66,2,11/27/2023
603873,MECKLENBURG,11/07/2023,voter,074,REP,O,HL,F,Age 41 - 65,2,11/27/2023
603918,MECKLENBURG,11/07/2023,voter,123,DEM,W,NL,F,Age 26 - 40,25,11/27/2023
603920,MECKLENBURG,11/07/2023,voter,122,UNA,O,HL,U,Age 18 - 25,1,11/27/2023
603921,MECKLENBURG,11/07/2023,voter,107.1,DEM,O,HL,F,Age 41 - 65,16,11/27/2023
603936,MECKLENBURG,11/07/2023,voter,029,UNA,U,HL,M,Age 41 - 65,3,11/27/2023
603943,MECKLENBURG,11/07/2023,voter,239,UNA,W,NL,M,Age 41 - 65,59,11/27/2023
603946,MECKLENBURG,11/07/2023,voter,122,REP,O,HL,F,Age Over 66,4,11/27/2023
603960,MECKLENBURG,11/07/2023,voter,013,REP,A,NL,F,Age 26 - 40,4,11/27/2023
603985,MECKLENBURG,11/07/2023,voter,127,DEM,B,UN,F,Age 18 - 25,1,11/27/2023
604021,MECKLENBURG,11/07/2023,voter,063,DEM,O,HL,M,Age Over 66,2,11/27/2023
604035,MECKLENBURG,11/07/2023,voter,083,REP,W,NL,M,Age 41 - 65,66,11/27/2023
604038,MECKLENBURG,11/07/2023,voter,128,REP,W,NL,F,Age 18 - 25,6,11/27/2023
604067,MECKLENBURG,11/07/2023,voter,084,DEM,O,NL,F,Age Over 66,2,11/27/2023
604069,MECKLENBURG,11/07/2023,voter,007,REP,M,UN,M,Age 26 - 40,1,11/27/2023
604077,MECKLENBURG,11/07/2023,voter,046,UNA,O,HL,F,Age 26 - 40,5,11/27/2023
604090,MECKLENBURG,11/07/2023,voter,212,UNA,B,UN,U,Age Over 66,1,11/27/2023
604107,MECKLENBURG,11/07/2023,voter,063,REP,W,UN,U,Age 41 - 65,1,11/27/2023
604147,MECKLENBURG,11/07/2023,voter,066,UNA,B,NL,U,Age 41 - 65,1,11/27/2023
604148,MECKLENBURG,11/07/2023,voter,014,DEM,I,UN,U,Age 41 - 65,1,11/27/2023
604157,MECKLENBURG,11/07/2023,voter,105,UNA,M,HL,M,Age 18 - 25,2,11/27/2023
604160,MECKLENBURG,11/07/2023,voter,090,DEM,U,UN,U,Age 18 - 25,3,11/27/2023
604169,MECKLENBURG,11/07/2023,voter,083,REP,O,HL,M,Age 26 - 40,6,11/27/2023
604193,MECKLENBURG,11/07/2023,voter,212,REP,B,NL,M,Age Over 66,4,11/27/2023
604196,MECKLENBURG,11/07/2023,voter,236,REP,W,HL,F,Age 41 - 65,3,11/27/2023
604198,MECKLENBURG,11/07/2023,voter,202,DEM,M,UN,F,Age 18 - 25,1,11/27/2023
604211,MECKLENBURG,11/07/2023,voter,229,LIB,W,UN,U,Age 26 - 40,1,11/27/2023
604235,MECKLENBURG,11/07/2023,voter,202,NLB,W,NL,M,Age 41 - 65,1,11/27/2023
604238,MECKLENBURG,11/07/2023,voter,211,UNA,M,NL,M,Age 18 - 25,1,11/27/2023
604242,MECKLENBURG,11/07/2023,voter,118,DEM,U,HL,M,Age 26 - 40,1,11/27/2023
604245,MECKLENBURG,11/07/2023,voter,137,DEM,O,UN,F,Age 41 - 65,5,11/27/2023
604264,MECKLENBURG,11/07/2023,voter,135,REP,W,HL,F,Age 26 - 40,4,11/27/2023
604277,MECKLENBURG,11/07/2023,voter,151,UNA,I,NL,F,Age 26 - 40,2,11/27/2023
604281,MECKLENBURG,11/07/2023,voter,106,DEM,W,NL,U,Age 26 - 40,1,11/27/2023
604288,MECKLENBURG,11/07/2023,voter,066,UNA,O,HL,F,Age 41 - 65,1,11/27/2023
604289,MECKLENBURG,11/07/2023,voter,234,REP,O,NL,F,Age Over 66,2,11/27/2023
604327,MECKLENBURG,11/07/2023,voter,082,LIB,O,NL,F,Age 18 - 25,1,11/27/2023
604348,MECKLENBURG,11/07/2023,voter,005,DEM,B,UN,U,Age 26 - 40,3,11/27/2023
604360,MECKLENBURG,11/07/2023,voter,031,LIB,W,NL,F,Age 41 - 65,1,11/27/2023
604375,MECKLENBURG,11/07/2023,voter,088,REP,O,HL,M,Age 26 - 40,2,11/27/2023
604378,MECKLENBURG,11/07/2023,voter,007,UNA,W,NL,F,Age 26 - 40,93,11/27/2023
604385,MECKLENBURG,11/07/2023,voter,042,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
604412,MECKLENBURG,11/07/2023,voter,026,REP,B,UN,F,Age 18 - 25,1,11/27/2023
604423,MECKLENBURG,11/07/2023,voter,234,REP,U,HL,M,Age 26 - 40,1,11/27/2023
604426,MECKLENBURG,11/07/2023,voter,113,UNA,B,UN,F,Age Over 66,2,11/27/2023
604444,MECKLENBURG,11/07/2023,voter,150,DEM,O,HL,F,Age 26 - 40,9,11/27/2023
604450,MECKLENBURG,11/07/2023,voter,020,DEM,W,NL,F,Age Over 66,85,11/27/2023
604453,MECKLENBURG,11/07/2023,voter,147,REP,O,NL,M,Age 26 - 40,2,11/27/2023
604464,MECKLENBURG,11/07/2023,voter,008,UNA,O,HL,F,Age 26 - 40,3,11/27/2023
604466,MECKLENBURG,11/07/2023,voter,213,LIB,W,NL,F,Age 26 - 40,4,11/27/2023
604475,MECKLENBURG,11/07/2023,voter,214,REP,O,UN,M,Age 26 - 40,2,11/27/2023
604500,MECKLENBURG,11/07/2023,voter,002,LIB,W,NL,F,Age 18 - 25,2,11/27/2023
604502,MECKLENBURG,11/07/2023,voter,205,UNA,M,HL,M,Age 26 - 40,2,11/27/2023
604510,MECKLENBURG,11/07/2023,voter,015,UNA,B,NL,M,Age 41 - 65,14,11/27/2023
604515,MECKLENBURG,11/07/2023,voter,237,REP,U,UN,U,Age 41 - 65,9,11/27/2023
604531,MECKLENBURG,11/07/2023,voter,230,DEM,O,NL,M,Age Over 66,7,11/27/2023
604542,MECKLENBURG,11/07/2023,voter,234,REP,B,NL,F,Age 18 - 25,1,11/27/2023
604547,MECKLENBURG,11/07/2023,voter,087,UNA,B,NL,F,Age 26 - 40,11,11/27/2023
604549,MECKLENBURG,11/07/2023,voter,053,UNA,U,UN,U,Age 26 - 40,84,11/27/2023
604552,MECKLENBURG,11/07/2023,voter,014,DEM,M,NL,F,Age 26 - 40,3,11/27/2023
604558,MECKLENBURG,11/07/2023,voter,027,REP,U,NL,M,Age 26 - 40,1,11/27/2023
604563,MECKLENBURG,11/07/2023,voter,057,DEM,W,HL,F,Age 41 - 65,2,11/27/2023
604580,MECKLENBURG,11/07/2023,voter,023,DEM,M,UN,F,Age 26 - 40,1,11/27/2023
604584,MECKLENBURG,11/07/2023,voter,127,DEM,U,UN,U,Age Over 66,3,11/27/2023
604592,MECKLENBURG,11/07/2023,voter,125,DEM,B,HL,F,Age 26 - 40,1,11/27/2023
604611,MECKLENBURG,11/07/2023,voter,243,DEM,U,UN,F,Age 26 - 40,12,11/27/2023
604619,MECKLENBURG,11/07/2023,voter,014,UNA,W,NL,M,Age 26 - 40,290,11/27/2023
604622,MECKLENBURG,11/07/2023,voter,089,DEM,A,NL,F,Age 26 - 40,8,11/27/2023
604638,MECKLENBURG,11/07/2023,voter,077,LIB,U,UN,U,Age 41 - 65,1,11/27/2023
604650,MECKLENBURG,11/07/2023,voter,112,DEM,U,NL,M,Age 41 - 65,1,11/27/2023
604670,MECKLENBURG,11/07/2023,voter,035,REP,U,UN,U,Age 41 - 65,6,11/27/2023
604686,MECKLENBURG,11/07/2023,voter,120,REP,W,NL,M,Age 41 - 65,23,11/27/2023
604695,MECKLENBURG,11/07/2023,voter,055,DEM,W,UN,F,Age 26 - 40,2,11/27/2023
604705,MECKLENBURG,11/07/2023,voter,108,UNA,B,NL,U,Age 26 - 40,3,11/27/2023
604710,MECKLENBURG,11/07/2023,voter,143,UNA,O,HL,M,Age 26 - 40,1,11/27/2023
604715,MECKLENBURG,11/07/2023,voter,112,DEM,W,NL,M,Age 41 - 65,60,11/27/2023
604719,MECKLENBURG,11/07/2023,voter,140,REP,O,HL,F,Age 41 - 65,8,11/27/2023
604728,MECKLENBURG,11/07/2023,voter,113,DEM,O,UN,M,Age 41 - 65,1,11/27/2023
604731,MECKLENBURG,11/07/2023,voter,030,DEM,A,NL,F,Age 41 - 65,1,11/27/2023
604735,MECKLENBURG,11/07/2023,voter,129,UNA,A,NL,U,Age 26 - 40,1,11/27/2023
604767,MECKLENBURG,11/07/2023,voter,223.1,REP,W,UN,M,Age 18 - 25,20,11/27/2023
604774,MECKLENBURG,11/07/2023,voter,141,DEM,O,HL,M,Age 41 - 65,1,11/27/2023
604781,MECKLENBURG,11/07/2023,voter,052,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
604783,MECKLENBURG,11/07/2023,voter,139.1,DEM,U,UN,U,Age Over 66,7,11/27/2023
604785,MECKLENBURG,11/07/2023,voter,233,UNA,W,UN,F,Age 26 - 40,30,11/27/2023
604790,MECKLENBURG,11/07/2023,voter,224,UNA,W,UN,M,Age 26 - 40,26,11/27/2023
604797,MECKLENBURG,11/07/2023,voter,099,UNA,B,HL,M,Age 41 - 65,2,11/27/2023
604804,MECKLENBURG,11/07/2023,voter,216,UNA,M,NL,M,Age 41 - 65,2,11/27/2023
604805,MECKLENBURG,11/07/2023,voter,201,UNA,W,UN,M,Age 26 - 40,40,11/27/2023
604821,MECKLENBURG,11/07/2023,voter,209,LIB,U,UN,U,Age 26 - 40,4,11/27/2023
604838,MECKLENBURG,11/07/2023,voter,225,UNA,B,UN,M,Age 26 - 40,3,11/27/2023
604850,MECKLENBURG,11/07/2023,voter,050,DEM,U,HL,F,Age 18 - 25,1,11/27/2023
604852,MECKLENBURG,11/07/2023,voter,140,LIB,B,NL,F,Age 18 - 25,1,11/27/2023
604853,MECKLENBURG,11/07/2023,voter,009,DEM,O,HL,F,Age 26 - 40,10,11/27/2023
604859,MECKLENBURG,11/07/2023,voter,102,UNA,M,HL,M,Age 18 - 25,1,11/27/2023
604860,MECKLENBURG,11/07/2023,voter,002,DEM,W,UN,F,Age 26 - 40,63,11/27/2023
604870,MECKLENBURG,11/07/2023,voter,073,DEM,B,NL,F,Age Over 66,8,11/27/2023
604905,MECKLENBURG,11/07/2023,voter,044,UNA,W,NL,U,Age 41 - 65,1,11/27/2023
604914,MECKLENBURG,11/07/2023,voter,107.1,GRE,W,UN,F,Age 26 - 40,1,11/27/2023
604921,MECKLENBURG,11/07/2023,voter,087,REP,A,NL,M,Age 26 - 40,1,11/27/2023
604929,MECKLENBURG,11/07/2023,voter,020,REP,W,NL,M,Age 41 - 65,147,11/27/2023
604942,MECKLENBURG,11/07/2023,voter,079,DEM,O,NL,F,Age 18 - 25,1,11/27/2023
604953,MECKLENBURG,11/07/2023,voter,241,UNA,O,UN,F,Age 18 - 25,5,11/27/2023
604958,MECKLENBURG,11/07/2023,voter,053,UNA,M,HL,F,Age 41 - 65,1,11/27/2023
604966,MECKLENBURG,11/07/2023,voter,133,UNA,W,HL,U,Age 41 - 65,1,11/27/2023
604970,MECKLENBURG,11/07/2023,voter,145,REP,W,HL,F,Age 26 - 40,2,11/27/2023
604972,MECKLENBURG,11/07/2023,voter,037,REP,A,UN,M,Age 18 - 25,1,11/27/2023
604980,MECKLENBURG,11/07/2023,voter,211,UNA,O,UN,M,Age Over 66,1,11/27/2023
604981,MECKLENBURG,11/07/2023,voter,222,REP,O,HL,F,Age 26 - 40,6,11/27/2023
604993,MECKLENBURG,11/07/2023,voter,140,DEM,U,UN,M,Age Over 66,4,11/27/2023
604998,MECKLENBURG,11/07/2023,voter,047,REP,W,NL,F,Age 41 - 65,189,11/27/2023
605002,MECKLENBURG,11/07/2023,voter,137,UNA,W,HL,M,Age 41 - 65,9,11/27/2023
605009,MECKLENBURG,11/07/2023,voter,147,UNA,A,HL,M,Age 26 - 40,1,11/27/2023
605018,MECKLENBURG,11/07/2023,voter,036,REP,A,UN,F,Age 26 - 40,1,11/27/2023
605030,MECKLENBURG,11/07/2023,voter,013,DEM,M,UN,M,Age 41 - 65,1,11/27/2023
605058,MECKLENBURG,11/07/2023,voter,146,UNA,W,UN,M,Age 41 - 65,8,11/27/2023
605065,MECKLENBURG,11/07/2023,voter,004,DEM,U,HL,F,Age 41 - 65,7,11/27/2023
605071,MECKLENBURG,11/07/2023,voter,231,UNA,U,NL,F,Age 41 - 65,1,11/27/2023
605091,MECKLENBURG,11/07/2023,voter,013,REP,O,NL,M,Age 41 - 65,2,11/27/2023
605100,MECKLENBURG,11/07/2023,voter,216,UNA,W,UN,U,Age Over 66,1,11/27/2023
605106,MECKLENBURG,11/07/2023,voter,147,UNA,O,UN,U,Age 26 - 40,1,11/27/2023
605108,MECKLENBURG,11/07/2023,voter,103,UNA,B,NL,F,Age 41 - 65,7,11/27/2023
605113,MECKLENBURG,11/07/2023,voter,025,UNA,M,NL,M,Age 18 - 25,1,11/27/2023
605128,MECKLENBURG,11/07/2023,voter,037,DEM,U,UN,F,Age 41 - 65,1,11/27/2023
605130,MECKLENBURG,11/07/2023,voter,213,UNA,B,NL,F,Age 26 - 40,111,11/27/2023
605133,MECKLENBURG,11/07/2023,voter,033,REP,O,HL,M,Age 18 - 25,4,11/27/2023
605136,MECKLENBURG,11/07/2023,voter,229,UNA,O,UN,M,Age 18 - 25,3,11/27/2023
605137,MECKLENBURG,11/07/2023,voter,113,UNA,B,UN,M,Age 18 - 25,1,11/27/2023
605140,MECKLENBURG,11/07/2023,voter,207,REP,B,UN,M,Age 26 - 40,1,11/27/2023
605166,MECKLENBURG,11/07/2023,voter,223.1,UNA,W,NL,F,Age 26 - 40,175,11/27/2023
605168,MECKLENBURG,11/07/2023,voter,057,UNA,O,NL,M,Age 41 - 65,8,11/27/2023
605175,MECKLENBURG,11/07/2023,voter,144,UNA,U,UN,F,Age 26 - 40,1,11/27/2023
605178,MECKLENBURG,11/07/2023,voter,107.1,REP,B,NL,M,Age 41 - 65,5,11/27/2023
605201,MECKLENBURG,11/07/2023,voter,130,UNA,A,UN,M,Age 18 - 25,1,11/27/2023
605207,MECKLENBURG,11/07/2023,voter,225,UNA,W,UN,M,Age 18 - 25,8,11/27/2023
605241,MECKLENBURG,11/07/2023,voter,229,UNA,U,UN,M,Age Over 66,5,11/27/2023
605245,MECKLENBURG,11/07/2023,voter,145,UNA,W,NL,F,Age 18 - 25,93,11/27/2023
605247,MECKLENBURG,11/07/2023,voter,013,DEM,O,HL,F,Age 41 - 65,3,11/27/2023
605277,MECKLENBURG,11/07/2023,voter,079,UNA,B,HL,M,Age 18 - 25,1,11/27/2023
605282,MECKLENBURG,11/07/2023,voter,050,DEM,O,NL,F,Age 41 - 65,1,11/27/2023
605294,MECKLENBURG,11/07/2023,voter,034,DEM,M,UN,M,Age 18 - 25,1,11/27/2023
605295,MECKLENBURG,11/07/2023,voter,144,REP,O,HL,F,Age 26 - 40,2,11/27/2023
605300,MECKLENBURG,11/07/2023,voter,138,DEM,P,NL,F,Age 26 - 40,1,11/27/2023
605302,MECKLENBURG,11/07/2023,voter,235,UNA,W,NL,U,Age 41 - 65,4,11/27/2023
605309,MECKLENBURG,11/07/2023,voter,043,DEM,W,NL,M,Age 41 - 65,29,11/27/2023
605318,MECKLENBURG,11/07/2023,voter,209,UNA,O,NL,M,Age 26 - 40,6,11/27/2023
605341,MECKLENBURG,11/07/2023,voter,053,UNA,O,NL,U,Age 18 - 25,1,11/27/2023
605347,MECKLENBURG,11/07/2023,voter,146,UNA,B,UN,M,Age 26 - 40,51,11/27/2023
605363,MECKLENBURG,11/07/2023,voter,214,UNA,U,NL,M,Age 18 - 25,1,11/27/2023
605376,MECKLENBURG,11/07/2023,voter,122,REP,U,NL,F,Age 26 - 40,1,11/27/2023
605388,MECKLENBURG,11/07/2023,voter,243,DEM,O,HL,F,Age 18 - 25,37,11/27/2023
605407,MECKLENBURG,11/07/2023,voter,239,UNA,B,NL,U,Age 41 - 65,2,11/27/2023
605411,MECKLENBURG,11/07/2023,voter,239,REP,W,NL,F,Age 26 - 40,31,11/27/2023
605412,MECKLENBURG,11/07/2023,voter,217,UNA,O,UN,F,Age 26 - 40,1,11/27/2023
605415,MECKLENBURG,11/07/2023,voter,071,REP,W,NL,F,Age 41 - 65,160,11/27/2023
605416,MECKLENBURG,11/07/2023,voter,074,REP,U,UN,U,Age 18 - 25,3,11/27/2023
605417,MECKLENBURG,11/07/2023,voter,123,DEM,W,UN,F,Age 41 - 65,5,11/27/2023
605421,MECKLENBURG,11/07/2023,voter,021,UNA,O,UN,F,Age 26 - 40,1,11/27/2023
605433,MECKLENBURG,11/07/2023,voter,110,UNA,O,UN,F,Age 41 - 65,1,11/27/2023
605439,MECKLENBURG,11/07/2023,voter,114,REP,O,NL,M,Age 26 - 40,1,11/27/2023
605452,MECKLENBURG,11/07/2023,voter,137,DEM,B,NL,F,Age 26 - 40,27,11/27/2023
605475,MECKLENBURG,11/07/2023,voter,217,DEM,U,HL,M,Age 18 - 25,3,11/27/2023
605524,MECKLENBURG,11/07/2023,voter,219,DEM,U,HL,F,Age 18 - 25,3,11/27/2023
605525,MECKLENBURG,11/07/2023,voter,200,DEM,B,UN,M,Age 18 - 25,7,11/27/2023
605538,MECKLENBURG,11/07/2023,voter,050,REP,U,UN,F,Age 41 - 65,1,11/27/2023
605580,MECKLENBURG,11/07/2023,voter,207,REP,W,NL,F,Age Over 66,139,11/27/2023
605591,MECKLENBURG,11/07/2023,voter,103,UNA,O,NL,M,Age 18 - 25,2,11/27/2023
605592,MECKLENBURG,11/07/2023,voter,200,REP,U,HL,M,Age 41 - 65,3,11/27/2023
605600,MECKLENBURG,11/07/2023,voter,005,REP,W,UN,M,Age 41 - 65,5,11/27/2023
605612,MECKLENBURG,11/07/2023,voter,113,DEM,A,UN,U,Age 41 - 65,1,11/27/2023
605617,MECKLENBURG,11/07/2023,voter,208,REP,O,NL,F,Age Over 66,2,11/27/2023
605620,MECKLENBURG,11/07/2023,voter,141,UNA,O,UN,F,Age 18 - 25,6,11/27/2023
605621,MECKLENBURG,11/07/2023,voter,041,DEM,U,NL,F,Age Over 66,1,11/27/2023
605623,MECKLENBURG,11/07/2023,voter,115,REP,U,HL,M,Age 26 - 40,1,11/27/2023
605628,MECKLENBURG,11/07/2023,voter,050,REP,U,UN,U,Age 26 - 40,11,11/27/2023
605631,MECKLENBURG,11/07/2023,voter,083,DEM,U,UN,U,Age 26 - 40,24,11/27/2023
605638,MECKLENBURG,11/07/2023,voter,142,UNA,B,UN,M,Age Over 66,1,11/27/2023
605643,MECKLENBURG,11/07/2023,voter,092,DEM,B,NL,M,Age 18 - 25,8,11/27/2023
605655,MECKLENBURG,11/07/2023,voter,084,UNA,W,NL,F,Age 41 - 65,33,11/27/2023
605663,MECKLENBURG,11/07/2023,voter,127,UNA,W,UN,M,Age 41 - 65,116,11/27/2023
605707,MECKLENBURG,11/07/2023,voter,031,DEM,W,NL,M,Age 26 - 40,23,11/27/2023
605708,MECKLENBURG,11/07/2023,voter,149,LIB,U,UN,U,Age 26 - 40,2,11/27/2023
605709,MECKLENBURG,11/07/2023,voter,231,DEM,B,NL,F,Age Over 66,63,11/27/2023
605723,MECKLENBURG,11/07/2023,voter,020,DEM,U,UN,U,Age 26 - 40,9,11/27/2023
605739,MECKLENBURG,11/07/2023,voter,142,DEM,W,NL,F,Age 26 - 40,134,11/27/2023
605749,MECKLENBURG,11/07/2023,voter,059,DEM,B,UN,F,Age 26 - 40,5,11/27/2023
605762,MECKLENBURG,11/07/2023,voter,051,DEM,U,UN,U,Age 18 - 25,2,11/27/2023
605763,MECKLENBURG,11/07/2023,voter,089,REP,O,NL,F,Age 26 - 40,2,11/27/2023
605769,MECKLENBURG,11/07/2023,voter,006,UNA,U,HL,F,Age 18 - 25,5,11/27/2023
605771,MECKLENBURG,11/07/2023,voter,075,DEM,B,UN,F,Age 26 - 40,5,11/27/2023
605785,MECKLENBURG,11/07/2023,voter,135,UNA,O,HL,F,Age 26 - 40,25,11/27/2023
605792,MECKLENBURG,11/07/2023,voter,126,UNA,O,NL,F,Age 18 - 25,4,11/27/2023
605800,MECKLENBURG,11/07/2023,voter,209,UNA,B,NL,M,Age 26 - 40,19,11/27/2023
605817,MECKLENBURG,11/07/2023,voter,031,DEM,I,UN,F,Age 18 - 25,1,11/27/2023
605821,MECKLENBURG,11/07/2023,voter,241,DEM,U,UN,F,Age Over 66,3,11/27/2023
605833,MECKLENBURG,11/07/2023,voter,151,UNA,B,NL,U,Age 41 - 65,1,11/27/2023
605836,MECKLENBURG,11/07/2023,voter,096,REP,W,NL,M,Age 41 - 65,67,11/27/2023
605862,MECKLENBURG,11/07/2023,voter,095,REP,B,NL,M,Age 41 - 65,4,11/27/2023
605864,MECKLENBURG,11/07/2023,voter,139.1,DEM,M,NL,F,Age 41 - 65,1,11/27/2023
605879,MECKLENBURG,11/07/2023,voter,137,UNA,W,UN,M,Age 41 - 65,50,11/27/2023
605880,MECKLENBURG,11/07/2023,voter,102,UNA,O,NL,F,Age Over 66,3,11/27/2023
605889,MECKLENBURG,11/07/2023,voter,015,UNA,U,UN,U,Age 41 - 65,32,11/27/2023
605909,MECKLENBURG,11/07/2023,voter,225,UNA,A,NL,M,Age 18 - 25,1,11/27/2023
605912,MECKLENBURG,11/07/2023,voter,010,DEM,O,HL,F,Age 18 - 25,1,11/27/2023
605915,MECKLENBURG,11/07/2023,voter,137,REP,W,NL,U,Age 41 - 65,9,11/27/2023
605925,MECKLENBURG,11/07/2023,voter,145,UNA,U,UN,M,Age 18 - 25,9,11/27/2023
605926,MECKLENBURG,11/07/2023,voter,068,DEM,M,HL,F,Age 41 - 65,1,11/27/2023
605947,MECKLENBURG,11/07/2023,voter,101,DEM,U,UN,U,Age 26 - 40,12,11/27/2023
605960,MECKLENBURG,11/07/2023,voter,142,UNA,W,HL,F,Age 26 - 40,7,11/27/2023
605973,MECKLENBURG,11/07/2023,voter,240,REP,B,NL,M,Age 41 - 65,4,11/27/2023
605985,MECKLENBURG,11/07/2023,voter,234,UNA,M,UN,M,Age 26 - 40,1,11/27/2023
605992,MECKLENBURG,11/07/2023,voter,146,DEM,O,HL,M,Age Over 66,5,11/27/2023
606003,MECKLENBURG,11/07/2023,voter,234,REP,U,UN,F,Age 26 - 40,2,11/27/2023
606013,MECKLENBURG,11/07/2023,voter,050,DEM,B,NL,F,Age 41 - 65,32,11/27/2023
606026,MECKLENBURG,11/07/2023,voter,006,DEM,W,HL,F,Age Over 66,3,11/27/2023
606032,MECKLENBURG,11/07/2023,voter,026,DEM,A,NL,F,Age 18 - 25,5,11/27/2023
606035,MECKLENBURG,11/07/2023,voter,087,UNA,W,NL,M,Age 41 - 65,134,11/27/2023
606037,MECKLENBURG,11/07/2023,voter,058,UNA,M,HL,F,Age 18 - 25,1,11/27/2023
606061,MECKLENBURG,11/07/2023,voter,215,UNA,W,UN,F,Age 41 - 65,36,11/27/2023
606063,MECKLENBURG,11/07/2023,voter,219,REP,U,UN,U,Age 26 - 40,12,11/27/2023
606068,MECKLENBURG,11/07/2023,voter,206,DEM,U,UN,F,Age 41 - 65,7,11/27/2023
606115,MECKLENBURG,11/07/2023,voter,240,DEM,A,NL,F,Age 18 - 25,3,11/27/2023
606125,MECKLENBURG,11/07/2023,voter,146,LIB,B,NL,M,Age Over 66,1,11/27/2023
606129,MECKLENBURG,11/07/2023,voter,049,UNA,B,NL,M,Age 41 - 65,8,11/27/2023
606133,MECKLENBURG,11/07/2023,voter,004,UNA,W,UN,F,Age 26 - 40,13,11/27/2023
606136,MECKLENBURG,11/07/2023,voter,228,REP,W,NL,U,Age 41 - 65,2,11/27/2023
606142,MECKLENBURG,11/07/2023,voter,046,REP,U,UN,U,Age 41 - 65,7,11/27/2023
606164,MECKLENBURG,11/07/2023,voter,060,UNA,O,UN,F,Age 26 - 40,1,11/27/2023
606169,MECKLENBURG,11/07/2023,voter,087,UNA,M,HL,F,Age 18 - 25,2,11/27/2023
606180,MECKLENBURG,11/07/2023,voter,234,UNA,O,UN,M,Age 26 - 40,2,11/27/2023
606197,MECKLENBURG,11/07/2023,voter,022,DEM,W,UN,U,Age 41 - 65,3,11/27/2023
606222,MECKLENBURG,11/07/2023,voter,076,REP,A,NL,F,Age 18 - 25,1,11/27/2023
606235,MECKLENBURG,11/07/2023,voter,135,UNA,B,HL,F,Age 26 - 40,6,11/27/2023
606240,MECKLENBURG,11/07/2023,voter,230,REP,U,UN,M,Age 41 - 65,5,11/27/2023
606251,MECKLENBURG,11/07/2023,voter,141,REP,A,NL,M,Age 26 - 40,2,11/27/2023
606256,MECKLENBURG,11/07/2023,voter,004,UNA,O,HL,M,Age 18 - 25,11,11/27/2023
606267,MECKLENBURG,11/07/2023,voter,040,UNA,U,UN,U,Age Over 66,9,11/27/2023
606273,MECKLENBURG,11/07/2023,voter,235,DEM,A,NL,M,Age 26 - 40,3,11/27/2023
606276,MECKLENBURG,11/07/2023,voter,005,REP,O,HL,F,Age 26 - 40,1,11/27/2023
606303,MECKLENBURG,11/07/2023,voter,233,DEM,O,UN,M,Age 41 - 65,1,11/27/2023
606325,MECKLENBURG,11/07/2023,voter,019,DEM,W,NL,M,Age Over 66,36,11/27/2023
606354,MECKLENBURG,11/07/2023,voter,228,REP,U,NL,U,Age 41 - 65,2,11/27/2023
606375,MECKLENBURG,11/07/2023,voter,207,REP,A,UN,F,Age 41 - 65,2,11/27/2023
606397,MECKLENBURG,11/07/2023,voter,093,DEM,W,NL,M,Age 18 - 25,2,11/27/2023
606405,MECKLENBURG,11/07/2023,voter,051,DEM,B,UN,F,Age Over 66,13,11/27/2023
606411,MECKLENBURG,11/07/2023,voter,060,DEM,B,UN,F,Age Over 66,24,11/27/2023
606417,MECKLENBURG,11/07/2023,voter,216,LIB,W,NL,F,Age 18 - 25,1,11/27/2023
606423,MECKLENBURG,11/07/2023,voter,081,LIB,W,HL,M,Age 41 - 65,1,11/27/2023
606424,MECKLENBURG,11/07/2023,voter,214,UNA,U,UN,U,Age 26 - 40,46,11/27/2023
606437,MECKLENBURG,11/07/2023,voter,002,DEM,O,NL,F,Age 18 - 25,2,11/27/2023
