,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
2828,MECKLENBURG,07/26/2022,voter,044,UNA,W,NL,F,Age 41 - 65,74,07/27/2022
2833,MECKLENBURG,07/26/2022,voter,045,UNA,U,UN,F,Age 26 - 40,6,07/27/2022
2856,MECKLENBURG,07/26/2022,voter,023,DEM,B,UN,U,Age 26 - 40,3,07/27/2022
2857,MECKLENBURG,07/26/2022,voter,053,UNA,W,UN,M,Age 41 - 65,9,07/27/2022
2878,MECKLENBURG,07/26/2022,voter,001,DEM,B,NL,M,Age 26 - 40,2,07/27/2022
2895,MECKLENBURG,07/26/2022,voter,229,REP,U,HL,M,Age 18 - 25,3,07/27/2022
2898,MECKLENBURG,07/26/2022,voter,008,DEM,U,UN,M,Age 18 - 25,1,07/27/2022
2920,MECKLENBURG,07/26/2022,voter,107.1,UNA,O,HL,F,Age Over 66,1,07/27/2022
2941,MECKLENBURG,07/26/2022,voter,091,DEM,U,HL,F,Age Over 66,1,07/27/2022
2953,MECKLENBURG,07/26/2022,voter,109,DEM,M,UN,M,Age 26 - 40,2,07/27/2022
2955,MECKLENBURG,07/26/2022,voter,100,DEM,A,UN,M,Age 18 - 25,1,07/27/2022
2985,MECKLENBURG,07/26/2022,voter,087,REP,B,NL,F,Age 41 - 65,3,07/27/2022
2999,MECKLENBURG,07/26/2022,voter,040,DEM,O,HL,F,Age Over 66,2,07/27/2022
3003,MECKLENBURG,07/26/2022,voter,222,DEM,B,UN,F,Age 41 - 65,261,07/27/2022
3004,MECKLENBURG,07/26/2022,voter,035,UNA,A,UN,F,Age 41 - 65,3,07/27/2022
3034,MECKLENBURG,07/26/2022,voter,214,DEM,M,UN,F,Age 26 - 40,3,07/27/2022
3070,MECKLENBURG,07/26/2022,voter,022,DEM,B,UN,U,Age 41 - 65,5,07/27/2022
3083,MECKLENBURG,07/26/2022,voter,102,UNA,W,UN,M,Age 41 - 65,18,07/27/2022
3087,MECKLENBURG,07/26/2022,voter,056,DEM,B,UN,U,Age 26 - 40,4,07/27/2022
3111,MECKLENBURG,07/26/2022,voter,035,UNA,I,NL,F,Age 26 - 40,1,07/27/2022
3126,MECKLENBURG,07/26/2022,voter,236,UNA,A,NL,F,Age 18 - 25,3,07/27/2022
3132,MECKLENBURG,07/26/2022,voter,230,UNA,W,NL,M,Age 41 - 65,273,07/27/2022
3138,MECKLENBURG,07/26/2022,voter,022,LIB,W,NL,M,Age 41 - 65,5,07/27/2022
3141,MECKLENBURG,07/26/2022,voter,227,UNA,A,NL,F,Age 18 - 25,15,07/27/2022
3147,MECKLENBURG,07/26/2022,voter,004,DEM,B,NL,M,Age Over 66,44,07/27/2022
3199,MECKLENBURG,07/26/2022,voter,233,UNA,W,UN,F,Age Over 66,24,07/27/2022
3228,MECKLENBURG,07/26/2022,voter,242,DEM,B,UN,M,Age 41 - 65,3,07/27/2022
3231,MECKLENBURG,07/26/2022,voter,085,DEM,A,UN,M,Age 18 - 25,1,07/27/2022
3242,MECKLENBURG,07/26/2022,voter,024,REP,B,NL,F,Age 18 - 25,3,07/27/2022
3247,MECKLENBURG,07/26/2022,voter,017,DEM,W,HL,F,Age 26 - 40,3,07/27/2022
3266,MECKLENBURG,07/26/2022,voter,135,UNA,O,NL,F,Age 26 - 40,9,07/27/2022
3279,MECKLENBURG,07/26/2022,voter,234,DEM,O,HL,F,Age 41 - 65,19,07/27/2022
3291,MECKLENBURG,07/26/2022,voter,007,DEM,B,UN,M,Age 18 - 25,2,07/27/2022
3296,MECKLENBURG,07/26/2022,voter,079,UNA,A,NL,F,Age 26 - 40,8,07/27/2022
3310,MECKLENBURG,07/26/2022,voter,113,REP,O,HL,F,Age 26 - 40,1,07/27/2022
3336,MECKLENBURG,07/26/2022,voter,003,LIB,W,UN,F,Age Over 66,1,07/27/2022
3339,MECKLENBURG,07/26/2022,voter,049,REP,W,UN,F,Age Over 66,6,07/27/2022
3343,MECKLENBURG,07/26/2022,voter,212,UNA,W,HL,F,Age 26 - 40,5,07/27/2022
3374,MECKLENBURG,07/26/2022,voter,134,UNA,A,NL,F,Age 26 - 40,5,07/27/2022
3398,MECKLENBURG,07/26/2022,voter,081,DEM,O,UN,M,Age 41 - 65,1,07/27/2022
3400,MECKLENBURG,07/26/2022,voter,151,REP,W,NL,M,Age Over 66,30,07/27/2022
3420,MECKLENBURG,07/26/2022,voter,013,LIB,U,UN,U,Age 26 - 40,2,07/27/2022
3421,MECKLENBURG,07/26/2022,voter,059,REP,W,HL,M,Age 26 - 40,2,07/27/2022
3423,MECKLENBURG,07/26/2022,voter,016,REP,B,NL,M,Age Over 66,2,07/27/2022
3439,MECKLENBURG,07/26/2022,voter,233,UNA,W,HL,M,Age 26 - 40,3,07/27/2022
3457,MECKLENBURG,07/26/2022,voter,134,DEM,W,UN,U,Age 41 - 65,2,07/27/2022
3463,MECKLENBURG,07/26/2022,voter,013,DEM,B,NL,F,Age 26 - 40,224,07/27/2022
3471,MECKLENBURG,07/26/2022,voter,035,REP,W,NL,F,Age 18 - 25,13,07/27/2022
3476,MECKLENBURG,07/26/2022,voter,055,REP,A,UN,M,Age 41 - 65,1,07/27/2022
3488,MECKLENBURG,07/26/2022,voter,061,UNA,A,NL,F,Age 26 - 40,3,07/27/2022
3491,MECKLENBURG,07/26/2022,voter,219,UNA,B,NL,F,Age 18 - 25,4,07/27/2022
3506,MECKLENBURG,07/26/2022,voter,052,DEM,U,HL,F,Age 26 - 40,3,07/27/2022
3523,MECKLENBURG,07/26/2022,voter,068,DEM,U,UN,F,Age 26 - 40,5,07/27/2022
3527,MECKLENBURG,07/26/2022,voter,033,DEM,U,UN,M,Age 26 - 40,4,07/27/2022
3541,MECKLENBURG,07/26/2022,voter,210,UNA,B,UN,M,Age 41 - 65,39,07/27/2022
3544,MECKLENBURG,07/26/2022,voter,137,REP,U,UN,U,Age Over 66,8,07/27/2022
3549,MECKLENBURG,07/26/2022,voter,115,UNA,U,UN,U,Age 41 - 65,17,07/27/2022
3554,MECKLENBURG,07/26/2022,voter,112,UNA,U,UN,M,Age Over 66,1,07/27/2022
3556,MECKLENBURG,07/26/2022,voter,007,UNA,W,UN,F,Age 18 - 25,6,07/27/2022
3557,MECKLENBURG,07/26/2022,voter,210,DEM,W,UN,F,Age 26 - 40,7,07/27/2022
3560,MECKLENBURG,07/26/2022,voter,232,DEM,W,HL,M,Age 41 - 65,5,07/27/2022
3564,MECKLENBURG,07/26/2022,voter,095,DEM,O,HL,F,Age 41 - 65,13,07/27/2022
3575,MECKLENBURG,07/26/2022,voter,101,REP,U,UN,U,Age 41 - 65,8,07/27/2022
3584,MECKLENBURG,07/26/2022,voter,202,LIB,B,NL,M,Age 26 - 40,2,07/27/2022
3663,MECKLENBURG,07/26/2022,voter,141,UNA,O,HL,F,Age 41 - 65,3,07/27/2022
3677,MECKLENBURG,07/26/2022,voter,206,UNA,B,NL,M,Age 18 - 25,16,07/27/2022
3685,MECKLENBURG,07/26/2022,voter,008,UNA,A,NL,M,Age 41 - 65,2,07/27/2022
3693,MECKLENBURG,07/26/2022,voter,225,DEM,M,NL,F,Age 41 - 65,1,07/27/2022
3700,MECKLENBURG,07/26/2022,voter,232,UNA,W,UN,F,Age 18 - 25,15,07/27/2022
3701,MECKLENBURG,07/26/2022,voter,082,DEM,W,HL,M,Age Over 66,1,07/27/2022
3721,MECKLENBURG,07/26/2022,voter,120,UNA,U,HL,M,Invalid Birth Dates,1,07/27/2022
3746,MECKLENBURG,07/26/2022,voter,022,REP,W,UN,M,Age 18 - 25,44,07/27/2022
3755,MECKLENBURG,07/26/2022,voter,049,DEM,W,UN,U,Age 26 - 40,1,07/27/2022
3756,MECKLENBURG,07/26/2022,voter,224,DEM,W,NL,M,Age 26 - 40,27,07/27/2022
3771,MECKLENBURG,07/26/2022,voter,225,DEM,U,UN,M,Age 26 - 40,1,07/27/2022
3772,MECKLENBURG,07/26/2022,voter,138,DEM,O,HL,F,Age 18 - 25,18,07/27/2022
3780,MECKLENBURG,07/26/2022,voter,057,DEM,B,UN,F,Age 41 - 65,6,07/27/2022
3790,MECKLENBURG,07/26/2022,voter,069,UNA,B,NL,M,Age 26 - 40,12,07/27/2022
3812,MECKLENBURG,07/26/2022,voter,221,REP,A,NL,M,Age 26 - 40,3,07/27/2022
3827,MECKLENBURG,07/26/2022,voter,050,DEM,W,NL,M,Age 26 - 40,70,07/27/2022
3829,MECKLENBURG,07/26/2022,voter,107.1,REP,I,NL,M,Age 26 - 40,1,07/27/2022
3871,MECKLENBURG,07/26/2022,voter,131,DEM,I,UN,F,Age 41 - 65,1,07/27/2022
3884,MECKLENBURG,07/26/2022,voter,131,UNA,W,UN,M,Age Over 66,4,07/27/2022
3896,MECKLENBURG,07/26/2022,voter,128,REP,U,UN,U,Age 18 - 25,1,07/27/2022
3914,MECKLENBURG,07/26/2022,voter,211,DEM,B,HL,M,Age Over 66,1,07/27/2022
3922,MECKLENBURG,07/26/2022,voter,118,UNA,W,UN,U,Age 26 - 40,1,07/27/2022
3930,MECKLENBURG,07/26/2022,voter,094,UNA,O,NL,F,Age 26 - 40,1,07/27/2022
3940,MECKLENBURG,07/26/2022,voter,115,UNA,W,HL,F,Age 26 - 40,4,07/27/2022
3945,MECKLENBURG,07/26/2022,voter,230,LIB,W,NL,F,Age 26 - 40,5,07/27/2022
3963,MECKLENBURG,07/26/2022,voter,058,DEM,B,UN,U,Age 26 - 40,2,07/27/2022
3964,MECKLENBURG,07/26/2022,voter,102,REP,W,NL,U,Age 41 - 65,1,07/27/2022
3972,MECKLENBURG,07/26/2022,voter,035,DEM,A,NL,F,Age 26 - 40,2,07/27/2022
4018,MECKLENBURG,07/26/2022,voter,140,REP,B,UN,M,Age 41 - 65,1,07/27/2022
4026,MECKLENBURG,07/26/2022,voter,231,DEM,B,NL,F,Age 26 - 40,131,07/27/2022
4030,MECKLENBURG,07/26/2022,voter,133,UNA,B,UN,M,Age 18 - 25,3,07/27/2022
4035,MECKLENBURG,07/26/2022,voter,233,DEM,B,NL,F,Invalid Birth Dates,1,07/27/2022
4044,MECKLENBURG,07/26/2022,voter,121,DEM,O,NL,M,Age 18 - 25,2,07/27/2022
4073,MECKLENBURG,07/26/2022,voter,027,UNA,O,UN,F,Age 26 - 40,1,07/27/2022
4081,MECKLENBURG,07/26/2022,voter,079,DEM,B,UN,M,Invalid Birth Dates,1,07/27/2022
4089,MECKLENBURG,07/26/2022,voter,118,REP,W,NL,U,Age 41 - 65,4,07/27/2022
4090,MECKLENBURG,07/26/2022,voter,143,DEM,I,NL,M,Age 41 - 65,1,07/27/2022
4092,MECKLENBURG,07/26/2022,voter,136,DEM,W,NL,F,Age 26 - 40,59,07/27/2022
4094,MECKLENBURG,07/26/2022,voter,017,UNA,W,NL,M,Age 26 - 40,48,07/27/2022
4108,MECKLENBURG,07/26/2022,voter,027,LIB,B,UN,F,Age 41 - 65,1,07/27/2022
4132,MECKLENBURG,07/26/2022,voter,084,REP,B,NL,F,Age 26 - 40,2,07/27/2022
4136,MECKLENBURG,07/26/2022,voter,122,DEM,U,UN,F,Age 18 - 25,1,07/27/2022
4146,MECKLENBURG,07/26/2022,voter,116,REP,B,NL,F,Age 41 - 65,3,07/27/2022
4167,MECKLENBURG,07/26/2022,voter,232,REP,B,NL,M,Age 41 - 65,4,07/27/2022
4168,MECKLENBURG,07/26/2022,voter,115,DEM,B,NL,M,Age Over 66,19,07/27/2022
4174,MECKLENBURG,07/26/2022,voter,047,DEM,B,UN,M,Age 26 - 40,4,07/27/2022
4183,MECKLENBURG,07/26/2022,voter,026,DEM,B,NL,M,Invalid Birth Dates,1,07/27/2022
4187,MECKLENBURG,07/26/2022,voter,096,DEM,O,UN,M,Age Over 66,1,07/27/2022
4191,MECKLENBURG,07/26/2022,voter,204.1,DEM,W,UN,U,Age 26 - 40,1,07/27/2022
4215,MECKLENBURG,07/26/2022,voter,016,DEM,M,HL,M,Age 41 - 65,1,07/27/2022
4220,MECKLENBURG,07/26/2022,voter,096,UNA,B,HL,M,Age 26 - 40,1,07/27/2022
4221,MECKLENBURG,07/26/2022,voter,213,UNA,O,HL,F,Age Over 66,1,07/27/2022
4228,MECKLENBURG,07/26/2022,voter,063,REP,O,HL,M,Age 18 - 25,2,07/27/2022
4235,MECKLENBURG,07/26/2022,voter,227,DEM,U,UN,U,Age 41 - 65,33,07/27/2022
4245,MECKLENBURG,07/26/2022,voter,204.1,UNA,B,NL,F,Invalid Birth Dates,2,07/27/2022
4257,MECKLENBURG,07/26/2022,voter,026,REP,A,UN,F,Age 26 - 40,1,07/27/2022
4265,MECKLENBURG,07/26/2022,voter,135,UNA,U,HL,M,Age 41 - 65,7,07/27/2022
4283,MECKLENBURG,07/26/2022,voter,059,UNA,U,UN,F,Age 18 - 25,1,07/27/2022
4293,MECKLENBURG,07/26/2022,voter,229,DEM,I,NL,M,Age 41 - 65,1,07/27/2022
4294,MECKLENBURG,07/26/2022,voter,082,REP,O,NL,F,Age 41 - 65,1,07/27/2022
4295,MECKLENBURG,07/26/2022,voter,056,UNA,A,NL,M,Age 26 - 40,1,07/27/2022
4296,MECKLENBURG,07/26/2022,voter,089,LIB,U,UN,U,Age 41 - 65,1,07/27/2022
4298,MECKLENBURG,07/26/2022,voter,028,REP,U,UN,U,Age Over 66,2,07/27/2022
4311,MECKLENBURG,07/26/2022,voter,140,REP,I,UN,U,Age 26 - 40,1,07/27/2022
4312,MECKLENBURG,07/26/2022,voter,228,REP,W,UN,U,Age 26 - 40,3,07/27/2022
4327,MECKLENBURG,07/26/2022,voter,227,UNA,U,UN,F,Age Over 66,6,07/27/2022
4359,MECKLENBURG,07/26/2022,voter,123,DEM,U,UN,F,Age 18 - 25,3,07/27/2022
4374,MECKLENBURG,07/26/2022,voter,018,LIB,W,NL,F,Age 26 - 40,1,07/27/2022
4376,MECKLENBURG,07/26/2022,voter,224,UNA,B,NL,M,Age 41 - 65,34,07/27/2022
4390,MECKLENBURG,07/26/2022,voter,215,DEM,B,HL,F,Age 41 - 65,1,07/27/2022
4398,MECKLENBURG,07/26/2022,voter,096,UNA,B,UN,U,Age 41 - 65,1,07/27/2022
4400,MECKLENBURG,07/26/2022,voter,027,DEM,B,NL,M,Age 18 - 25,51,07/27/2022
4418,MECKLENBURG,07/26/2022,voter,133,REP,W,UN,F,Age 18 - 25,22,07/27/2022
4422,MECKLENBURG,07/26/2022,voter,207,UNA,O,HL,F,Invalid Birth Dates,1,07/27/2022
4431,MECKLENBURG,07/26/2022,voter,206,DEM,O,NL,F,Age Over 66,3,07/27/2022
4436,MECKLENBURG,07/26/2022,voter,095,DEM,O,UN,M,Age Over 66,1,07/27/2022
4444,MECKLENBURG,07/26/2022,voter,146,REP,U,HL,U,Age 41 - 65,1,07/27/2022
4452,MECKLENBURG,07/26/2022,voter,007,DEM,W,NL,M,Age 18 - 25,4,07/27/2022
4471,MECKLENBURG,07/26/2022,voter,129,UNA,W,UN,M,Age Over 66,4,07/27/2022
4477,MECKLENBURG,07/26/2022,voter,009,DEM,O,HL,F,Age 18 - 25,3,07/27/2022
4479,MECKLENBURG,07/26/2022,voter,076,DEM,W,NL,F,Age 18 - 25,16,07/27/2022
4502,MECKLENBURG,07/26/2022,voter,099,DEM,B,NL,M,Age Over 66,13,07/27/2022
4505,MECKLENBURG,07/26/2022,voter,022,UNA,U,NL,M,Age 26 - 40,7,07/27/2022
4518,MECKLENBURG,07/26/2022,voter,044,UNA,O,HL,M,Age 41 - 65,1,07/27/2022
4534,MECKLENBURG,07/26/2022,voter,238.1,REP,B,NL,M,Age Over 66,3,07/27/2022
4540,MECKLENBURG,07/26/2022,voter,222,REP,B,NL,M,Age 26 - 40,9,07/27/2022
4553,MECKLENBURG,07/26/2022,voter,120,UNA,B,NL,M,Age 41 - 65,28,07/27/2022
4573,MECKLENBURG,07/26/2022,voter,050,DEM,O,NL,M,Age Over 66,2,07/27/2022
4578,MECKLENBURG,07/26/2022,voter,005,UNA,B,NL,F,Age 18 - 25,16,07/27/2022
4588,MECKLENBURG,07/26/2022,voter,229,UNA,B,HL,M,Age 41 - 65,1,07/27/2022
4593,MECKLENBURG,07/26/2022,voter,094,LIB,O,HL,M,Age 26 - 40,1,07/27/2022
4638,MECKLENBURG,07/26/2022,voter,204.1,REP,O,NL,M,Age 26 - 40,2,07/27/2022
4649,MECKLENBURG,07/26/2022,voter,124,UNA,B,UN,M,Age 41 - 65,13,07/27/2022
4661,MECKLENBURG,07/26/2022,voter,089,DEM,W,NL,M,Age 18 - 25,5,07/27/2022
4666,MECKLENBURG,07/26/2022,voter,011,REP,M,UN,U,Age 18 - 25,1,07/27/2022
4678,MECKLENBURG,07/26/2022,voter,237,DEM,U,UN,M,Age 41 - 65,3,07/27/2022
4681,MECKLENBURG,07/26/2022,voter,090,REP,U,UN,U,Age Over 66,5,07/27/2022
4691,MECKLENBURG,07/26/2022,voter,053,DEM,O,UN,F,Age 18 - 25,1,07/27/2022
4711,MECKLENBURG,07/26/2022,voter,222,DEM,O,UN,M,Age 18 - 25,1,07/27/2022
4721,MECKLENBURG,07/26/2022,voter,029,UNA,W,NL,F,Age 41 - 65,81,07/27/2022
4723,MECKLENBURG,07/26/2022,voter,128,REP,O,UN,M,Age 26 - 40,1,07/27/2022
4725,MECKLENBURG,07/26/2022,voter,045,REP,O,NL,M,Age Over 66,4,07/27/2022
4735,MECKLENBURG,07/26/2022,voter,134,UNA,B,NL,F,Age Over 66,5,07/27/2022
4741,MECKLENBURG,07/26/2022,voter,100,UNA,U,UN,F,Age Over 66,2,07/27/2022
4751,MECKLENBURG,07/26/2022,voter,223.1,REP,B,NL,M,Age 26 - 40,7,07/27/2022
4757,MECKLENBURG,07/26/2022,voter,151,DEM,U,HL,M,Age 18 - 25,3,07/27/2022
4758,MECKLENBURG,07/26/2022,voter,117,UNA,W,UN,M,Age 26 - 40,8,07/27/2022
4764,MECKLENBURG,07/26/2022,voter,144,UNA,B,NL,U,Age 18 - 25,1,07/27/2022
4771,MECKLENBURG,07/26/2022,voter,041,DEM,A,NL,M,Age Over 66,2,07/27/2022
4780,MECKLENBURG,07/26/2022,voter,215,DEM,O,NL,F,Age Over 66,1,07/27/2022
4786,MECKLENBURG,07/26/2022,voter,212,REP,O,HL,M,Age Over 66,1,07/27/2022
4788,MECKLENBURG,07/26/2022,voter,006,REP,I,HL,M,Age 26 - 40,1,07/27/2022
4791,MECKLENBURG,07/26/2022,voter,073,DEM,O,UN,F,Age 26 - 40,1,07/27/2022
4796,MECKLENBURG,07/26/2022,voter,113,REP,W,NL,M,Age 41 - 65,278,07/27/2022
4819,MECKLENBURG,07/26/2022,voter,058,REP,W,HL,M,Age 41 - 65,1,07/27/2022
4826,MECKLENBURG,07/26/2022,voter,148,REP,W,NL,M,Age 41 - 65,673,07/27/2022
4833,MECKLENBURG,07/26/2022,voter,209,DEM,A,HL,M,Age 26 - 40,1,07/27/2022
4846,MECKLENBURG,07/26/2022,voter,132,DEM,B,UN,F,Age 41 - 65,48,07/27/2022
4850,MECKLENBURG,07/26/2022,voter,230,REP,A,UN,M,Age Over 66,7,07/27/2022
4852,MECKLENBURG,07/26/2022,voter,122,REP,O,UN,F,Age Over 66,1,07/27/2022
4855,MECKLENBURG,07/26/2022,voter,235,REP,W,UN,U,Age 26 - 40,3,07/27/2022
4861,MECKLENBURG,07/26/2022,voter,094,DEM,W,HL,M,Age 26 - 40,4,07/27/2022
4878,MECKLENBURG,07/26/2022,voter,088,REP,U,UN,M,Age 41 - 65,2,07/27/2022
4887,MECKLENBURG,07/26/2022,voter,084,UNA,O,UN,M,Age Over 66,1,07/27/2022
4890,MECKLENBURG,07/26/2022,voter,088,UNA,B,UN,M,Age 18 - 25,2,07/27/2022
4898,MECKLENBURG,07/26/2022,voter,097,UNA,B,NL,F,Age 26 - 40,30,07/27/2022
4915,MECKLENBURG,07/26/2022,voter,143,UNA,O,NL,F,Age 18 - 25,4,07/27/2022
4920,MECKLENBURG,07/26/2022,voter,044,REP,W,UN,F,Age Over 66,5,07/27/2022
4926,MECKLENBURG,07/26/2022,voter,201,REP,U,UN,U,Age 18 - 25,8,07/27/2022
4930,MECKLENBURG,07/26/2022,voter,006,UNA,B,UN,U,Age 18 - 25,1,07/27/2022
4931,MECKLENBURG,07/26/2022,voter,218,REP,U,HL,F,Age 18 - 25,1,07/27/2022
4954,MECKLENBURG,07/26/2022,voter,003,DEM,W,NL,M,Age Over 66,6,07/27/2022
4957,MECKLENBURG,07/26/2022,voter,142,DEM,O,UN,F,Age 26 - 40,3,07/27/2022
4987,MECKLENBURG,07/26/2022,voter,100,REP,W,UN,F,Age 41 - 65,12,07/27/2022
4993,MECKLENBURG,07/26/2022,voter,080,REP,B,NL,F,Age 41 - 65,5,07/27/2022
4998,MECKLENBURG,07/26/2022,voter,097,DEM,A,NL,F,Age 26 - 40,1,07/27/2022
5001,MECKLENBURG,07/26/2022,voter,148,REP,O,NL,F,Age 41 - 65,24,07/27/2022
5004,MECKLENBURG,07/26/2022,voter,136,UNA,A,NL,M,Age 41 - 65,2,07/27/2022
5030,MECKLENBURG,07/26/2022,voter,009,DEM,B,NL,F,Age 18 - 25,7,07/27/2022
5035,MECKLENBURG,07/26/2022,voter,120,UNA,W,NL,M,Age Over 66,13,07/27/2022
5036,MECKLENBURG,07/26/2022,voter,141,LIB,A,NL,M,Age 18 - 25,1,07/27/2022
5061,MECKLENBURG,07/26/2022,voter,151,REP,W,UN,M,Age 41 - 65,35,07/27/2022
5084,MECKLENBURG,07/26/2022,voter,075,DEM,A,NL,M,Age 41 - 65,4,07/27/2022
5090,MECKLENBURG,07/26/2022,voter,151,DEM,U,UN,F,Age Over 66,2,07/27/2022
5096,MECKLENBURG,07/26/2022,voter,148,REP,I,NL,M,Age Over 66,1,07/27/2022
5107,MECKLENBURG,07/26/2022,voter,016,DEM,B,HL,M,Age 26 - 40,3,07/27/2022
5120,MECKLENBURG,07/26/2022,voter,028,LIB,W,UN,F,Age 26 - 40,1,07/27/2022
5122,MECKLENBURG,07/26/2022,voter,225,DEM,O,HL,M,Age 26 - 40,2,07/27/2022
5126,MECKLENBURG,07/26/2022,voter,081,REP,W,NL,M,Age Over 66,32,07/27/2022
5130,MECKLENBURG,07/26/2022,voter,087,REP,W,HL,M,Age Over 66,1,07/27/2022
5133,MECKLENBURG,07/26/2022,voter,140,REP,W,HL,M,Age 26 - 40,3,07/27/2022
5178,MECKLENBURG,07/26/2022,voter,053,DEM,O,NL,F,Age 18 - 25,2,07/27/2022
5196,MECKLENBURG,07/26/2022,voter,123,DEM,B,UN,M,Age 18 - 25,13,07/27/2022
5206,MECKLENBURG,07/26/2022,voter,006,UNA,A,NL,F,Age Over 66,1,07/27/2022
5215,MECKLENBURG,07/26/2022,voter,124,REP,W,UN,M,Age 41 - 65,4,07/27/2022
5228,MECKLENBURG,07/26/2022,voter,056,UNA,U,NL,F,Age 41 - 65,1,07/27/2022
5260,MECKLENBURG,07/26/2022,voter,014,DEM,B,NL,F,Age 26 - 40,146,07/27/2022
5287,MECKLENBURG,07/26/2022,voter,125,REP,B,NL,F,Age 18 - 25,1,07/27/2022
5304,MECKLENBURG,07/26/2022,voter,122,LIB,U,NL,F,Age 18 - 25,1,07/27/2022
5342,MECKLENBURG,07/26/2022,voter,025,DEM,U,HL,M,Age 26 - 40,1,07/27/2022
5354,MECKLENBURG,07/26/2022,voter,094,DEM,B,UN,M,Age 41 - 65,30,07/27/2022
5363,MECKLENBURG,07/26/2022,voter,221,REP,W,NL,U,Age 41 - 65,8,07/27/2022
5372,MECKLENBURG,07/26/2022,voter,052,REP,B,NL,F,Age 26 - 40,9,07/27/2022
5388,MECKLENBURG,07/26/2022,voter,228,UNA,O,UN,F,Age 41 - 65,1,07/27/2022
5391,MECKLENBURG,07/26/2022,voter,081,REP,B,UN,U,Age 26 - 40,1,07/27/2022
5393,MECKLENBURG,07/26/2022,voter,133,REP,O,NL,M,Age Over 66,1,07/27/2022
5413,MECKLENBURG,07/26/2022,voter,130,DEM,B,NL,F,Age 18 - 25,22,07/27/2022
5414,MECKLENBURG,07/26/2022,voter,226,DEM,U,UN,U,Age Over 66,4,07/27/2022
5426,MECKLENBURG,07/26/2022,voter,229,DEM,B,NL,U,Age 41 - 65,7,07/27/2022
5429,MECKLENBURG,07/26/2022,voter,035,UNA,O,NL,F,Age 26 - 40,2,07/27/2022
5452,MECKLENBURG,07/26/2022,voter,226,UNA,W,HL,F,Age 18 - 25,2,07/27/2022
5456,MECKLENBURG,07/26/2022,voter,206,UNA,B,NL,U,Age 41 - 65,1,07/27/2022
5461,MECKLENBURG,07/26/2022,voter,086,REP,W,NL,M,Age Over 66,98,07/27/2022
5478,MECKLENBURG,07/26/2022,voter,231,UNA,U,HL,F,Age 18 - 25,6,07/27/2022
5508,MECKLENBURG,07/26/2022,voter,237,DEM,O,HL,F,Age 26 - 40,19,07/27/2022
5516,MECKLENBURG,07/26/2022,voter,210,DEM,B,UN,F,Age 18 - 25,33,07/27/2022
5538,MECKLENBURG,07/26/2022,voter,239,UNA,B,UN,F,Invalid Birth Dates,1,07/27/2022
5545,MECKLENBURG,07/26/2022,voter,080,UNA,A,UN,M,Age 26 - 40,4,07/27/2022
5549,MECKLENBURG,07/26/2022,voter,021,DEM,O,HL,F,Age 41 - 65,3,07/27/2022
5555,MECKLENBURG,07/26/2022,voter,082,UNA,M,UN,F,Age 26 - 40,1,07/27/2022
5577,MECKLENBURG,07/26/2022,voter,090,REP,W,UN,F,Age 41 - 65,10,07/27/2022
5580,MECKLENBURG,07/26/2022,voter,030,LIB,W,UN,F,Age 26 - 40,1,07/27/2022
5598,MECKLENBURG,07/26/2022,voter,041,UNA,B,HL,M,Age 18 - 25,1,07/27/2022
5603,MECKLENBURG,07/26/2022,voter,243,REP,O,HL,F,Age 18 - 25,4,07/27/2022
5612,MECKLENBURG,07/26/2022,voter,024,REP,W,UN,F,Age 18 - 25,4,07/27/2022
5616,MECKLENBURG,07/26/2022,voter,047,REP,U,NL,U,Age 26 - 40,1,07/27/2022
5628,MECKLENBURG,07/26/2022,voter,006,DEM,U,NL,M,Age 26 - 40,1,07/27/2022
5638,MECKLENBURG,07/26/2022,voter,026,UNA,U,NL,M,Age 26 - 40,1,07/27/2022
5645,MECKLENBURG,07/26/2022,voter,141,UNA,W,HL,F,Age 18 - 25,14,07/27/2022
5651,MECKLENBURG,07/26/2022,voter,140,UNA,O,NL,M,Age 26 - 40,11,07/27/2022
5652,MECKLENBURG,07/26/2022,voter,072,UNA,B,NL,F,Age Over 66,1,07/27/2022
5692,MECKLENBURG,07/26/2022,voter,210,REP,A,UN,M,Age 26 - 40,1,07/27/2022
5696,MECKLENBURG,07/26/2022,voter,078.1,DEM,B,NL,F,Age 18 - 25,35,07/27/2022
5712,MECKLENBURG,07/26/2022,voter,134,UNA,B,NL,M,Age 18 - 25,12,07/27/2022
5721,MECKLENBURG,07/26/2022,voter,043,DEM,B,HL,F,Age 41 - 65,1,07/27/2022
5725,MECKLENBURG,07/26/2022,voter,123,REP,W,UN,M,Age Over 66,2,07/27/2022
5740,MECKLENBURG,07/26/2022,voter,028,REP,B,UN,F,Age 41 - 65,1,07/27/2022
5743,MECKLENBURG,07/26/2022,voter,206,REP,A,UN,F,Age 26 - 40,1,07/27/2022
5750,MECKLENBURG,07/26/2022,voter,112,UNA,U,HL,M,Age 41 - 65,2,07/27/2022
5764,MECKLENBURG,07/26/2022,voter,234,DEM,W,UN,M,Age 18 - 25,2,07/27/2022
5776,MECKLENBURG,07/26/2022,voter,103,UNA,O,UN,M,Age 26 - 40,4,07/27/2022
