,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
17241,RANDOLPH,11/07/2023,voter,AS,REP,A,NL,F,Age Over 66,1,11/27/2023
17333,RANDOLPH,11/07/2023,voter,,LIB,W,UN,F,Age 26 - 40,1,11/27/2023
17350,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,M,Age Over 66,106,11/27/2023
17383,RANDOLPH,11/07/2023,voter,AW,UNA,U,UN,F,Age Over 66,1,11/27/2023
17413,RANDOLPH,11/07/2023,voter,AR,DEM,O,NL,M,Age 26 - 40,1,11/27/2023
17421,RANDOLPH,11/07/2023,voter,AS,UNA,W,NL,U,Age 41 - 65,1,11/27/2023
17427,RANDOLPH,11/07/2023,voter,AW,UNA,O,NL,F,Age 41 - 65,1,11/27/2023
17462,RANDOLPH,11/07/2023,voter,AN,DEM,B,UN,F,Age 18 - 25,6,11/27/2023
17586,RANDOLPH,11/07/2023,voter,RM,REP,W,UN,F,Age 18 - 25,25,11/27/2023
17795,RANDOLPH,11/07/2023,voter,DR,REP,W,UN,U,Age 41 - 65,1,11/27/2023
17809,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,F,Age 18 - 25,10,11/27/2023
17863,RANDOLPH,11/07/2023,voter,AN,DEM,O,HL,M,Age 18 - 25,11,11/27/2023
17903,RANDOLPH,11/07/2023,voter,SO,UNA,W,NL,M,Age Over 66,39,11/27/2023
17904,RANDOLPH,11/07/2023,voter,BC,REP,O,NL,M,Age 41 - 65,1,11/27/2023
18030,RANDOLPH,11/07/2023,voter,AS,UNA,U,UN,F,Age 26 - 40,2,11/27/2023
18150,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,M,Age 26 - 40,12,11/27/2023
18152,RANDOLPH,11/07/2023,voter,AR,DEM,B,UN,F,Age Over 66,1,11/27/2023
18309,RANDOLPH,11/07/2023,voter,TR,UNA,B,NL,F,Age 26 - 40,6,11/27/2023
18441,RANDOLPH,11/07/2023,voter,SW,UNA,W,UN,F,Age Over 66,11,11/27/2023
18472,RANDOLPH,11/07/2023,voter,,REP,W,HL,F,Age Over 66,1,11/27/2023
18577,RANDOLPH,11/07/2023,voter,UG,UNA,O,HL,F,Age 41 - 65,2,11/27/2023
18620,RANDOLPH,11/07/2023,voter,DR,DEM,W,UN,M,Age 41 - 65,12,11/27/2023
18628,RANDOLPH,11/07/2023,voter,DR,LIB,W,NL,F,Age 41 - 65,3,11/27/2023
18648,RANDOLPH,11/07/2023,voter,AR,REP,W,NL,F,Age Over 66,266,11/27/2023
18770,RANDOLPH,11/07/2023,voter,SE,DEM,O,NL,F,Age 18 - 25,1,11/27/2023
18783,RANDOLPH,11/07/2023,voter,SO,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
18795,RANDOLPH,11/07/2023,voter,AR,DEM,O,HL,F,Age 26 - 40,3,11/27/2023
18810,RANDOLPH,11/07/2023,voter,NM,UNA,W,NL,F,Age 41 - 65,88,11/27/2023
18842,RANDOLPH,11/07/2023,voter,TR,DEM,W,UN,F,Age Over 66,6,11/27/2023
18857,RANDOLPH,11/07/2023,voter,NM,UNA,W,UN,F,Age 18 - 25,15,11/27/2023
18881,RANDOLPH,11/07/2023,voter,LB,DEM,U,UN,U,Age 18 - 25,3,11/27/2023
18925,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,M,Age 26 - 40,9,11/27/2023
18998,RANDOLPH,11/07/2023,voter,AR,REP,U,UN,U,Age 41 - 65,14,11/27/2023
18999,RANDOLPH,11/07/2023,voter,RN,LIB,U,UN,M,Age 18 - 25,1,11/27/2023
19029,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,F,Age 41 - 65,98,11/27/2023
19069,RANDOLPH,11/07/2023,voter,AW,REP,W,UN,U,Age 26 - 40,2,11/27/2023
19121,RANDOLPH,11/07/2023,voter,DR,REP,W,UN,U,Age 26 - 40,2,11/27/2023
19185,RANDOLPH,11/07/2023,voter,RM,UNA,W,NL,U,Age 26 - 40,2,11/27/2023
19242,RANDOLPH,11/07/2023,voter,RN,REP,W,UN,U,Age Over 66,1,11/27/2023
19314,RANDOLPH,11/07/2023,voter,AE,REP,O,HL,M,Age 41 - 65,2,11/27/2023
19616,RANDOLPH,11/07/2023,voter,NM,REP,O,NL,F,Age Over 66,1,11/27/2023
19699,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,M,Age 41 - 65,13,11/27/2023
19817,RANDOLPH,11/07/2023,voter,,REP,U,UN,U,Age Over 66,8,11/27/2023
19872,RANDOLPH,11/07/2023,voter,DR,UNA,U,UN,U,Age Over 66,4,11/27/2023
19993,RANDOLPH,11/07/2023,voter,LB,UNA,B,UN,F,Age Over 66,2,11/27/2023
20026,RANDOLPH,11/07/2023,voter,,UNA,W,NL,F,Age 26 - 40,71,11/27/2023
20098,RANDOLPH,11/07/2023,voter,AR,UNA,U,UN,F,Age 18 - 25,1,11/27/2023
20127,RANDOLPH,11/07/2023,voter,AR,UNA,U,HL,F,Age 18 - 25,4,11/27/2023
20373,RANDOLPH,11/07/2023,voter,DR,REP,M,UN,F,Age 26 - 40,1,11/27/2023
20478,RANDOLPH,11/07/2023,voter,TT,DEM,B,NL,U,Age 41 - 65,1,11/27/2023
20479,RANDOLPH,11/07/2023,voter,AN,DEM,B,NL,F,Age 41 - 65,15,11/27/2023
20539,RANDOLPH,11/07/2023,voter,NM,REP,U,HL,M,Age 18 - 25,1,11/27/2023
20627,RANDOLPH,11/07/2023,voter,AR,UNA,A,UN,M,Age 41 - 65,1,11/27/2023
20672,RANDOLPH,11/07/2023,voter,AW,DEM,O,NL,M,Age 41 - 65,4,11/27/2023
20721,RANDOLPH,11/07/2023,voter,TT,DEM,B,HL,F,Age 41 - 65,1,11/27/2023
20851,RANDOLPH,11/07/2023,voter,NM,LIB,O,HL,F,Age 26 - 40,1,11/27/2023
20853,RANDOLPH,11/07/2023,voter,AE,UNA,B,UN,M,Age 26 - 40,11,11/27/2023
20987,RANDOLPH,11/07/2023,voter,SO,UNA,B,NL,F,Age 26 - 40,1,11/27/2023
21192,RANDOLPH,11/07/2023,voter,GR,REP,U,UN,M,Age 26 - 40,3,11/27/2023
21253,RANDOLPH,11/07/2023,voter,RN,DEM,O,HL,F,Age 18 - 25,1,11/27/2023
21369,RANDOLPH,11/07/2023,voter,AW,REP,U,UN,F,Age 26 - 40,2,11/27/2023
21459,RANDOLPH,11/07/2023,voter,RM,DEM,U,HL,M,Age 26 - 40,1,11/27/2023
21486,RANDOLPH,11/07/2023,voter,SW,UNA,W,UN,F,Age 18 - 25,22,11/27/2023
21510,RANDOLPH,11/07/2023,voter,GR,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
21805,RANDOLPH,11/07/2023,voter,TR,DEM,O,NL,M,Age Over 66,2,11/27/2023
21809,RANDOLPH,11/07/2023,voter,RN,DEM,W,NL,F,Age Over 66,17,11/27/2023
21819,RANDOLPH,11/07/2023,voter,AN,DEM,B,NL,F,Age 26 - 40,17,11/27/2023
21999,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,F,Age 26 - 40,40,11/27/2023
22021,RANDOLPH,11/07/2023,voter,SW,REP,A,UN,M,Age Over 66,4,11/27/2023
22144,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,F,Age 18 - 25,3,11/27/2023
22163,RANDOLPH,11/07/2023,voter,AR,DEM,W,UN,F,Age Over 66,7,11/27/2023
22199,RANDOLPH,11/07/2023,voter,ST,DEM,B,UN,F,Age 18 - 25,1,11/27/2023
22228,RANDOLPH,11/07/2023,voter,AW,REP,M,HL,F,Age Over 66,1,11/27/2023
22399,RANDOLPH,11/07/2023,voter,AW,REP,W,UN,F,Age 26 - 40,26,11/27/2023
22445,RANDOLPH,11/07/2023,voter,LB,REP,B,UN,F,Age 26 - 40,1,11/27/2023
22582,RANDOLPH,11/07/2023,voter,BC,DEM,B,NL,M,Age 41 - 65,3,11/27/2023
22609,RANDOLPH,11/07/2023,voter,GR,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
22648,RANDOLPH,11/07/2023,voter,LB,UNA,W,HL,F,Age 41 - 65,2,11/27/2023
22657,RANDOLPH,11/07/2023,voter,TT,DEM,B,NL,U,Age 26 - 40,1,11/27/2023
22689,RANDOLPH,11/07/2023,voter,RN,UNA,O,NL,M,Age 41 - 65,2,11/27/2023
22731,RANDOLPH,11/07/2023,voter,RM,UNA,O,HL,M,Age 26 - 40,8,11/27/2023
22744,RANDOLPH,11/07/2023,voter,UG,UNA,O,HL,M,Age 41 - 65,1,11/27/2023
22979,RANDOLPH,11/07/2023,voter,DR,DEM,U,HL,F,Age 18 - 25,2,11/27/2023
22987,RANDOLPH,11/07/2023,voter,UG,LIB,W,NL,F,Age 18 - 25,1,11/27/2023
23017,RANDOLPH,11/07/2023,voter,TT,DEM,O,UN,F,Age Over 66,1,11/27/2023
23118,RANDOLPH,11/07/2023,voter,AN,REP,U,UN,F,Age 41 - 65,2,11/27/2023
23138,RANDOLPH,11/07/2023,voter,UG,REP,O,NL,F,Age Over 66,1,11/27/2023
23302,RANDOLPH,11/07/2023,voter,LC,UNA,B,UN,M,Age Over 66,1,11/27/2023
23467,RANDOLPH,11/07/2023,voter,AN,DEM,B,UN,M,Age 41 - 65,12,11/27/2023
23518,RANDOLPH,11/07/2023,voter,TR,UNA,B,NL,F,Age Over 66,1,11/27/2023
23636,RANDOLPH,11/07/2023,voter,AN,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
23743,RANDOLPH,11/07/2023,voter,UG,DEM,W,UN,F,Age 26 - 40,5,11/27/2023
23792,RANDOLPH,11/07/2023,voter,AE,DEM,B,UN,F,Age 18 - 25,14,11/27/2023
23845,RANDOLPH,11/07/2023,voter,RN,UNA,U,NL,M,Age 18 - 25,1,11/27/2023
23864,RANDOLPH,11/07/2023,voter,NM,REP,W,UN,M,Age 18 - 25,30,11/27/2023
23868,RANDOLPH,11/07/2023,voter,,LIB,W,NL,M,Age Over 66,2,11/27/2023
23893,RANDOLPH,11/07/2023,voter,RN,REP,W,UN,M,Age 18 - 25,52,11/27/2023
24002,RANDOLPH,11/07/2023,voter,AS,REP,W,NL,F,Age 26 - 40,32,11/27/2023
24130,RANDOLPH,11/07/2023,voter,BC,REP,O,UN,F,Age 26 - 40,2,11/27/2023
24180,RANDOLPH,11/07/2023,voter,TR,REP,A,NL,F,Age 41 - 65,1,11/27/2023
24367,RANDOLPH,11/07/2023,voter,UG,REP,W,NL,F,Age 18 - 25,21,11/27/2023
24539,RANDOLPH,11/07/2023,voter,AR,UNA,O,NL,M,Age 18 - 25,3,11/27/2023
24609,RANDOLPH,11/07/2023,voter,TT,DEM,U,HL,M,Age 26 - 40,1,11/27/2023
24647,RANDOLPH,11/07/2023,voter,TT,UNA,U,HL,U,Age 26 - 40,1,11/27/2023
24648,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,M,Age 41 - 65,42,11/27/2023
24664,RANDOLPH,11/07/2023,voter,UG,UNA,B,NL,M,Age 41 - 65,1,11/27/2023
24682,RANDOLPH,11/07/2023,voter,RM,DEM,M,UN,U,Age 41 - 65,1,11/27/2023
24765,RANDOLPH,11/07/2023,voter,NM,REP,U,UN,U,Age Over 66,7,11/27/2023
25121,RANDOLPH,11/07/2023,voter,,REP,O,NL,M,Age 26 - 40,1,11/27/2023
25184,RANDOLPH,11/07/2023,voter,AS,DEM,W,NL,F,Age Over 66,48,11/27/2023
25383,RANDOLPH,11/07/2023,voter,SE,REP,B,NL,M,Age 41 - 65,1,11/27/2023
25474,RANDOLPH,11/07/2023,voter,TT,UNA,U,HL,M,Age 26 - 40,1,11/27/2023
25527,RANDOLPH,11/07/2023,voter,TR,UNA,O,UN,F,Age 26 - 40,1,11/27/2023
25588,RANDOLPH,11/07/2023,voter,TR,UNA,A,NL,M,Age Over 66,1,11/27/2023
25718,RANDOLPH,11/07/2023,voter,TR,UNA,O,HL,M,Age 26 - 40,2,11/27/2023
25773,RANDOLPH,11/07/2023,voter,TT,UNA,W,NL,U,Age 41 - 65,10,11/27/2023
25796,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,M,Age 26 - 40,2,11/27/2023
25829,RANDOLPH,11/07/2023,voter,AS,UNA,W,UN,M,Age 41 - 65,38,11/27/2023
26080,RANDOLPH,11/07/2023,voter,GR,UNA,B,UN,M,Age 18 - 25,4,11/27/2023
26160,RANDOLPH,11/07/2023,voter,DR,DEM,W,UN,F,Age 18 - 25,7,11/27/2023
26208,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,F,Age 41 - 65,4,11/27/2023
26264,RANDOLPH,11/07/2023,voter,,REP,U,NL,F,Age 26 - 40,1,11/27/2023
26293,RANDOLPH,11/07/2023,voter,AR,DEM,A,UN,F,Age 41 - 65,3,11/27/2023
26323,RANDOLPH,11/07/2023,voter,LB,REP,W,UN,F,Age Over 66,30,11/27/2023
26385,RANDOLPH,11/07/2023,voter,BC,REP,U,UN,F,Age 18 - 25,1,11/27/2023
26426,RANDOLPH,11/07/2023,voter,SW,REP,U,UN,U,Age Over 66,4,11/27/2023
26441,RANDOLPH,11/07/2023,voter,LC,UNA,B,NL,M,Age 41 - 65,7,11/27/2023
26448,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,F,Age Over 66,21,11/27/2023
26534,RANDOLPH,11/07/2023,voter,RM,UNA,W,NL,F,Age 26 - 40,49,11/27/2023
26774,RANDOLPH,11/07/2023,voter,AR,DEM,A,NL,M,Age 26 - 40,2,11/27/2023
26950,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,F,Age 26 - 40,1,11/27/2023
26982,RANDOLPH,11/07/2023,voter,AS,UNA,U,NL,F,Age 41 - 65,1,11/27/2023
27004,RANDOLPH,11/07/2023,voter,GR,DEM,O,UN,F,Age 18 - 25,1,11/27/2023
27226,RANDOLPH,11/07/2023,voter,TR,DEM,A,NL,M,Age 18 - 25,3,11/27/2023
27236,RANDOLPH,11/07/2023,voter,DR,REP,W,NL,F,Age Over 66,125,11/27/2023
27284,RANDOLPH,11/07/2023,voter,TR,DEM,A,NL,F,Age 26 - 40,3,11/27/2023
27325,RANDOLPH,11/07/2023,voter,AN,DEM,B,UN,F,Age 41 - 65,13,11/27/2023
27442,RANDOLPH,11/07/2023,voter,TR,REP,U,UN,F,Age Over 66,1,11/27/2023
27526,RANDOLPH,11/07/2023,voter,AN,DEM,U,HL,F,Age 26 - 40,8,11/27/2023
27559,RANDOLPH,11/07/2023,voter,AE,REP,O,UN,F,Age 41 - 65,1,11/27/2023
27575,RANDOLPH,11/07/2023,voter,AE,REP,U,NL,U,Age 18 - 25,1,11/27/2023
27593,RANDOLPH,11/07/2023,voter,NM,DEM,O,UN,M,Age Over 66,1,11/27/2023
28127,RANDOLPH,11/07/2023,voter,SO,REP,W,NL,F,Age 26 - 40,67,11/27/2023
28233,RANDOLPH,11/07/2023,voter,UG,DEM,U,UN,U,Age Over 66,4,11/27/2023
28357,RANDOLPH,11/07/2023,voter,TR,REP,U,UN,M,Age 26 - 40,1,11/27/2023
28547,RANDOLPH,11/07/2023,voter,SE,DEM,W,UN,F,Age 26 - 40,1,11/27/2023
28590,RANDOLPH,11/07/2023,voter,TB,UNA,W,UN,M,Age 26 - 40,31,11/27/2023
28634,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,M,Age Over 66,13,11/27/2023
28714,RANDOLPH,11/07/2023,voter,LB,REP,B,NL,M,Age 26 - 40,2,11/27/2023
28765,RANDOLPH,11/07/2023,voter,AE,LIB,W,UN,F,Age 26 - 40,2,11/27/2023
28766,RANDOLPH,11/07/2023,voter,AS,REP,W,NL,U,Age Over 66,1,11/27/2023
29099,RANDOLPH,11/07/2023,voter,AW,UNA,M,NL,M,Age 26 - 40,1,11/27/2023
29121,RANDOLPH,11/07/2023,voter,TT,UNA,W,NL,M,Age Over 66,65,11/27/2023
29139,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,M,Age Over 66,6,11/27/2023
29288,RANDOLPH,11/07/2023,voter,TR,REP,W,NL,M,Age Over 66,148,11/27/2023
29319,RANDOLPH,11/07/2023,voter,SW,REP,O,HL,M,Age 41 - 65,1,11/27/2023
29352,RANDOLPH,11/07/2023,voter,,UNA,W,NL,M,Age 18 - 25,22,11/27/2023
29442,RANDOLPH,11/07/2023,voter,AS,REP,W,UN,M,Age Over 66,27,11/27/2023
29443,RANDOLPH,11/07/2023,voter,ST,REP,W,UN,F,Age 26 - 40,32,11/27/2023
29468,RANDOLPH,11/07/2023,voter,AR,UNA,B,UN,F,Age 41 - 65,2,11/27/2023
29522,RANDOLPH,11/07/2023,voter,TR,REP,B,NL,F,Age Over 66,4,11/27/2023
29540,RANDOLPH,11/07/2023,voter,SW,REP,W,UN,U,Age 26 - 40,1,11/27/2023
29586,RANDOLPH,11/07/2023,voter,RM,DEM,U,HL,U,Age 26 - 40,1,11/27/2023
29668,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,F,Age 26 - 40,1,11/27/2023
29679,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,M,Age 41 - 65,6,11/27/2023
29705,RANDOLPH,11/07/2023,voter,AR,DEM,A,UN,M,Age 18 - 25,2,11/27/2023
29735,RANDOLPH,11/07/2023,voter,SE,DEM,W,NL,F,Age 26 - 40,5,11/27/2023
29816,RANDOLPH,11/07/2023,voter,AR,DEM,A,NL,M,Age Over 66,1,11/27/2023
30082,RANDOLPH,11/07/2023,voter,DR,DEM,B,UN,M,Age 41 - 65,13,11/27/2023
30093,RANDOLPH,11/07/2023,voter,AW,REP,B,NL,M,Age 41 - 65,1,11/27/2023
30113,RANDOLPH,11/07/2023,voter,AR,REP,A,NL,F,Age 41 - 65,1,11/27/2023
30163,RANDOLPH,11/07/2023,voter,SO,DEM,B,NL,F,Age 41 - 65,6,11/27/2023
30201,RANDOLPH,11/07/2023,voter,AE,UNA,U,NL,F,Age 18 - 25,1,11/27/2023
30207,RANDOLPH,11/07/2023,voter,LB,DEM,W,UN,M,Age 41 - 65,9,11/27/2023
30241,RANDOLPH,11/07/2023,voter,AE,LIB,W,HL,M,Age 41 - 65,1,11/27/2023
30247,RANDOLPH,11/07/2023,voter,TB,REP,B,NL,F,Age 41 - 65,1,11/27/2023
30313,RANDOLPH,11/07/2023,voter,AE,DEM,W,UN,F,Age 41 - 65,15,11/27/2023
30351,RANDOLPH,11/07/2023,voter,AE,REP,W,HL,F,Age 41 - 65,1,11/27/2023
30389,RANDOLPH,11/07/2023,voter,AS,DEM,O,UN,F,Age 41 - 65,1,11/27/2023
30449,RANDOLPH,11/07/2023,voter,AW,DEM,W,UN,F,Age Over 66,4,11/27/2023
30741,RANDOLPH,11/07/2023,voter,TT,REP,M,NL,F,Age 26 - 40,1,11/27/2023
30785,RANDOLPH,11/07/2023,voter,TR,DEM,B,UN,M,Age 41 - 65,16,11/27/2023
30885,RANDOLPH,11/07/2023,voter,AW,UNA,A,UN,F,Age Over 66,1,11/27/2023
31112,RANDOLPH,11/07/2023,voter,SW,REP,W,NL,F,Age 41 - 65,173,11/27/2023
31209,RANDOLPH,11/07/2023,voter,AE,UNA,B,NL,F,Age 41 - 65,17,11/27/2023
31532,RANDOLPH,11/07/2023,voter,NM,UNA,B,NL,F,Age 18 - 25,1,11/27/2023
31646,RANDOLPH,11/07/2023,voter,AN,UNA,W,NL,U,Age 41 - 65,3,11/27/2023
31736,RANDOLPH,11/07/2023,voter,LB,DEM,W,NL,F,Age 26 - 40,13,11/27/2023
31741,RANDOLPH,11/07/2023,voter,RM,DEM,M,NL,F,Age Over 66,1,11/27/2023
31743,RANDOLPH,11/07/2023,voter,AN,DEM,O,UN,M,Age 41 - 65,2,11/27/2023
31880,RANDOLPH,11/07/2023,voter,AE,REP,U,HL,M,Age 18 - 25,2,11/27/2023
31904,RANDOLPH,11/07/2023,voter,AW,REP,W,UN,U,Age 41 - 65,2,11/27/2023
32046,RANDOLPH,11/07/2023,voter,AE,UNA,W,UN,M,Age Over 66,18,11/27/2023
32185,RANDOLPH,11/07/2023,voter,AR,UNA,W,NL,U,Age 41 - 65,2,11/27/2023
32312,RANDOLPH,11/07/2023,voter,SO,REP,B,UN,M,Age 18 - 25,1,11/27/2023
32344,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,F,Age Over 66,43,11/27/2023
32384,RANDOLPH,11/07/2023,voter,AN,REP,B,NL,F,Age Over 66,2,11/27/2023
32416,RANDOLPH,11/07/2023,voter,BC,REP,W,HL,M,Age 26 - 40,1,11/27/2023
32431,RANDOLPH,11/07/2023,voter,SW,REP,I,NL,M,Age 41 - 65,1,11/27/2023
32446,RANDOLPH,11/07/2023,voter,AW,DEM,O,HL,M,Age 26 - 40,6,11/27/2023
32479,RANDOLPH,11/07/2023,voter,AN,UNA,U,NL,U,Age 41 - 65,1,11/27/2023
32484,RANDOLPH,11/07/2023,voter,GR,UNA,U,NL,M,Age 18 - 25,1,11/27/2023
32503,RANDOLPH,11/07/2023,voter,SW,UNA,W,NL,M,Age 26 - 40,13,11/27/2023
32511,RANDOLPH,11/07/2023,voter,RN,DEM,B,UN,M,Age Over 66,3,11/27/2023
32564,RANDOLPH,11/07/2023,voter,AE,UNA,I,NL,F,Age 41 - 65,1,11/27/2023
32964,RANDOLPH,11/07/2023,voter,NM,REP,W,NL,U,Age 26 - 40,2,11/27/2023
33007,RANDOLPH,11/07/2023,voter,TB,REP,U,UN,M,Age 18 - 25,1,11/27/2023
33020,RANDOLPH,11/07/2023,voter,SW,DEM,W,NL,U,Age 41 - 65,2,11/27/2023
33065,RANDOLPH,11/07/2023,voter,TR,DEM,B,UN,M,Age 41 - 65,2,11/27/2023
33290,RANDOLPH,11/07/2023,voter,AW,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
33297,RANDOLPH,11/07/2023,voter,LC,UNA,M,UN,M,Age 41 - 65,1,11/27/2023
33325,RANDOLPH,11/07/2023,voter,TT,LIB,W,NL,M,Age Over 66,1,11/27/2023
33524,RANDOLPH,11/07/2023,voter,LC,UNA,U,HL,F,Age Over 66,1,11/27/2023
33600,RANDOLPH,11/07/2023,voter,AR,UNA,W,NL,U,Age 26 - 40,7,11/27/2023
33645,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,M,Age 26 - 40,1,11/27/2023
33746,RANDOLPH,11/07/2023,voter,AE,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
33758,RANDOLPH,11/07/2023,voter,NM,REP,W,NL,M,Age 41 - 65,187,11/27/2023
33764,RANDOLPH,11/07/2023,voter,SO,UNA,W,NL,M,Age 41 - 65,105,11/27/2023
33811,RANDOLPH,11/07/2023,voter,RM,REP,B,UN,M,Age 26 - 40,1,11/27/2023
33900,RANDOLPH,11/07/2023,voter,NM,DEM,W,NL,M,Age 26 - 40,3,11/27/2023
33929,RANDOLPH,11/07/2023,voter,RN,REP,O,HL,F,Age 18 - 25,3,11/27/2023
33988,RANDOLPH,11/07/2023,voter,AR,DEM,U,UN,M,Age 41 - 65,2,11/27/2023
34092,RANDOLPH,11/07/2023,voter,SE,DEM,O,HL,F,Age 18 - 25,1,11/27/2023
34148,RANDOLPH,11/07/2023,voter,AN,DEM,U,UN,M,Age 18 - 25,6,11/27/2023
34300,RANDOLPH,11/07/2023,voter,RM,LIB,W,UN,M,Age 26 - 40,2,11/27/2023
34398,RANDOLPH,11/07/2023,voter,,DEM,W,NL,M,Age Over 66,38,11/27/2023
34441,RANDOLPH,11/07/2023,voter,,UNA,U,UN,U,Age 18 - 25,8,11/27/2023
34530,RANDOLPH,11/07/2023,voter,BC,REP,W,UN,F,Age 41 - 65,94,11/27/2023
34561,RANDOLPH,11/07/2023,voter,ST,UNA,M,NL,F,Age 26 - 40,1,11/27/2023
34630,RANDOLPH,11/07/2023,voter,AE,REP,W,HL,F,Age 26 - 40,2,11/27/2023
34631,RANDOLPH,11/07/2023,voter,GR,UNA,M,HL,M,Age 41 - 65,1,11/27/2023
34901,RANDOLPH,11/07/2023,voter,TR,REP,O,NL,F,Age Over 66,1,11/27/2023
34919,RANDOLPH,11/07/2023,voter,AW,REP,O,HL,M,Age 41 - 65,4,11/27/2023
34941,RANDOLPH,11/07/2023,voter,TR,DEM,W,UN,F,Age Over 66,3,11/27/2023
34970,RANDOLPH,11/07/2023,voter,TB,REP,M,NL,M,Age 41 - 65,1,11/27/2023
34986,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,M,Age 41 - 65,43,11/27/2023
35088,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,U,Age 41 - 65,1,11/27/2023
35133,RANDOLPH,11/07/2023,voter,GR,UNA,W,NL,M,Age 18 - 25,21,11/27/2023
35246,RANDOLPH,11/07/2023,voter,SW,LIB,W,UN,M,Age 41 - 65,2,11/27/2023
35254,RANDOLPH,11/07/2023,voter,AR,DEM,B,UN,F,Age 41 - 65,10,11/27/2023
35279,RANDOLPH,11/07/2023,voter,,REP,W,NL,M,Age 41 - 65,298,11/27/2023
35372,RANDOLPH,11/07/2023,voter,AN,UNA,M,NL,M,Age 26 - 40,1,11/27/2023
35439,RANDOLPH,11/07/2023,voter,LB,DEM,U,HL,F,Age 18 - 25,2,11/27/2023
35448,RANDOLPH,11/07/2023,voter,UG,LIB,W,NL,U,Age 26 - 40,1,11/27/2023
35452,RANDOLPH,11/07/2023,voter,AW,UNA,B,UN,F,Age Over 66,1,11/27/2023
35471,RANDOLPH,11/07/2023,voter,AR,REP,O,UN,M,Age 41 - 65,3,11/27/2023
35884,RANDOLPH,11/07/2023,voter,AE,DEM,W,HL,M,Age 26 - 40,1,11/27/2023
36111,RANDOLPH,11/07/2023,voter,TR,REP,W,NL,U,Age 41 - 65,13,11/27/2023
36182,RANDOLPH,11/07/2023,voter,AN,UNA,A,NL,F,Age 26 - 40,1,11/27/2023
36214,RANDOLPH,11/07/2023,voter,NM,DEM,O,UN,M,Age 26 - 40,1,11/27/2023
36308,RANDOLPH,11/07/2023,voter,RM,DEM,O,HL,F,Age 41 - 65,2,11/27/2023
36446,RANDOLPH,11/07/2023,voter,NM,UNA,B,NL,F,Age Over 66,1,11/27/2023
36473,RANDOLPH,11/07/2023,voter,LC,UNA,U,UN,M,Age 18 - 25,2,11/27/2023
36575,RANDOLPH,11/07/2023,voter,,DEM,U,UN,M,Age 41 - 65,1,11/27/2023
36778,RANDOLPH,11/07/2023,voter,BC,REP,B,UN,F,Age Over 66,1,11/27/2023
36851,RANDOLPH,11/07/2023,voter,UG,UNA,O,HL,F,Age 18 - 25,7,11/27/2023
36893,RANDOLPH,11/07/2023,voter,AR,UNA,I,NL,M,Age 41 - 65,3,11/27/2023
37079,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,F,Age Over 66,5,11/27/2023
37127,RANDOLPH,11/07/2023,voter,UG,REP,U,HL,M,Age 18 - 25,1,11/27/2023
37146,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,M,Age 41 - 65,137,11/27/2023
37187,RANDOLPH,11/07/2023,voter,BC,REP,W,NL,F,Age 41 - 65,293,11/27/2023
37231,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,U,Age 41 - 65,4,11/27/2023
37342,RANDOLPH,11/07/2023,voter,LB,LIB,W,UN,F,Age 41 - 65,1,11/27/2023
37369,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,M,Age 26 - 40,57,11/27/2023
37379,RANDOLPH,11/07/2023,voter,DR,UNA,O,HL,M,Age Over 66,1,11/27/2023
37415,RANDOLPH,11/07/2023,voter,AW,REP,O,NL,M,Age Over 66,2,11/27/2023
37455,RANDOLPH,11/07/2023,voter,AN,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
