county_desc,election_date,stats_type,precinct_abbrv,precinct_name,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date 
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,O,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,U,HL,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,UN,F,Age 26 - 40,7,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,W,UN,M,Age 18 - 25,21,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,O,HL,F,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,W,NL,U,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,U,HL,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,O,UN,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,W,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,O,UN,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,B,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,W,NL,F,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,B,UN,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,NL,F,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,REP,I,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,M,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,B,NL,M,Age Over 66,4,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,B,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,W,UN,F,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,U,UN,U,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,B,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,O,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,O,UN,F,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,B,NL,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,W,NL,U,Age 41 - 65,5,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,U,HL,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,W,NL,F,Age 41 - 65,39,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,O,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,U,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,B,UN,F,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,I,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,LIB,U,HL,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,B,NL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,LIB,W,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,W,NL,M,Age Over 66,26,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,B,NL,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,U,UN,M,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,U,HL,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,W,NL,F,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,B,UN,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,O,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,B,NL,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,M,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,LIB,U,UN,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,U,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,W,UN,M,Age 26 - 40,35,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,REP,W,NL,U,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,O,HL,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,M,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,O,HL,F,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,B,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,B,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,W,UN,M,Age Over 66,12,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,U,HL,F,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,W,UN,U,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,W,NL,U,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,U,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,W,NL,M,Age 18 - 25,10,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,W,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,U,UN,F,Age 26 - 40,6,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,LIB,W,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,W,UN,F,Age 26 - 40,31,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,W,UN,M,Age Over 66,7,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,U,UN,M,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,U,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,W,NL,M,Age 18 - 25,10,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,O,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,O,HL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,A,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,B,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,O,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,W,UN,F,Age 26 - 40,28,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,U,HL,F,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,O,NL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,A,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,W,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,U,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,U,UN,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,O,UN,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,U,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,O,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,REP,I,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,U,HL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,O,NL,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,O,NL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,U,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,M,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,W,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,W,UN,M,Age 41 - 65,36,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,U,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,W,NL,U,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,UN,F,Age Over 66,33,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,A,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,U,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,U,UN,U,Age Over 66,6,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,B,UN,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,W,UN,F,Age 41 - 65,90,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,B,NL,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,UN,M,Age 41 - 65,88,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,B,NL,M,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,U,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,O,HL,M,Age 18 - 25,8,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,B,UN,F,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,O,UN,F,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,U,HL,F,Age 41 - 65,5,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,B,NL,F,Age Over 66,13,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,O,HL,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,I,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,U,UN,U,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,W,UN,F,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,W,UN,M,Age 26 - 40,17,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,I,NL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,U,UN,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,O,HL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,B,UN,M,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,O,HL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,LIB,W,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,LIB,W,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,M,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,U,UN,U,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,U,UN,U,Age 41 - 65,6,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,W,NL,M,Age 41 - 65,75,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,O,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,B,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,B,NL,F,Age 26 - 40,13,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,O,HL,F,Age 26 - 40,8,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,UN,M,Age 41 - 65,6,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,O,HL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,U,UN,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,DEM,W,UN,M,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,B,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,A,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,U,UN,F,Age 18 - 25,11,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,O,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,U,UN,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,A,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,O,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,W,UN,F,Age 18 - 25,20,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,LIB,O,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,B,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,A,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,O,HL,M,Age 26 - 40,10,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,W,HL,F,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,O,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,B,UN,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,W,UN,F,Age Over 66,28,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,U,UN,M,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,LIB,O,HL,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,U,HL,F,Age 18 - 25,9,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,W,NL,F,Age 26 - 40,50,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,LIB,W,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,O,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,W,NL,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,W,UN,F,Age 26 - 40,7,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,REP,O,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,REP,W,UN,M,Age Over 66,28,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,U,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,B,NL,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,HL,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,O,HL,F,Age 18 - 25,9,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,M,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,M,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,B,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,W,HL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,U,UN,F,Age 18 - 25,7,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,A,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,W,UN,M,Age 41 - 65,5,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,B,UN,F,Age Over 66,10,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,NL,M,Age 26 - 40,56,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,U,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,A,NL,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,B,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,W,NL,F,Age Over 66,78,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,NL,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,W,UN,M,Age 18 - 25,16,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,I,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,U,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,O,UN,F,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,NL,F,Age Over 66,170,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,B,NL,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,W,NL,F,Age 26 - 40,18,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,U,UN,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,B,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,O,UN,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,U,UN,U,Age 41 - 65,9,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,U,HL,M,Age 18 - 25,7,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,B,UN,M,Age 26 - 40,11,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,LIB,U,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,HL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,W,UN,F,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,A,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,W,NL,F,Age Over 66,29,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,W,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,W,NL,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,NLB,B,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,B,NL,F,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,U,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,UN,F,Age 41 - 65,18,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,UN,F,Age 18 - 25,10,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,O,HL,F,Age Over 66,5,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,B,UN,M,Age 41 - 65,6,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,U,HL,M,Age Over 66,2,11/27/2023
